,State,Area_name,First Word of Each County,Abbreivation,# Employed,# Unemployed
2890,Virginia,"Clarke County, VA",Clarke,VirginiaClarke,7157,341
2891,Virginia,"Craig County, VA",Craig,VirginiaCraig,2170,116
2892,Virginia,"Culpeper County, VA",Culpeper,VirginiaCulpeper,23297,1214
2893,Virginia,"Cumberland County, VA",Cumberland,VirginiaCumberland,4289,280
2894,Virginia,"Dickenson County, VA",Dickenson,VirginiaDickenson,4368,378
2895,Virginia,"Dinwiddie County, VA",Dinwiddie,VirginiaDinwiddie,12578,861
2896,Virginia,"Essex County, VA",Essex,VirginiaEssex,5106,382
2897,Virginia,"Fairfax County, VA",Fairfax,VirginiaFairfax,591882,36515
2898,Virginia,"Fauquier County, VA",Fauquier,VirginiaFauquier,35091,1721
2899,Virginia,"Floyd County, VA",Floyd,VirginiaFloyd,7645,409
2900,Virginia,"Fluvanna County, VA",Fluvanna,VirginiaFluvanna,13001,722
2901,Virginia,"Franklin County, VA",Franklin,VirginiaFranklin,24563,1422
2902,Virginia,"Frederick County, VA",Frederick,VirginiaFrederick,46376,2260
2903,Virginia,"Giles County, VA",Giles,VirginiaGiles,7255,484
2904,Virginia,"Gloucester County, VA",Gloucester,VirginiaGloucester,18204,1045
2905,Virginia,"Goochland County, VA",Goochland,VirginiaGoochland,10600,542
2906,Virginia,"Grayson County, VA",Grayson,VirginiaGrayson,7644,460
2907,Virginia,"Greene County, VA",Greene,VirginiaGreene,9664,534
2908,Virginia,"Greensville County, VA",Greensville,VirginiaGreensville,3952,287
2909,Virginia,"Halifax County, VA",Halifax,VirginiaHalifax,14109,1067
2910,Virginia,"Hanover County, VA",Hanover,VirginiaHanover,55136,2798
2911,Virginia,"Henrico County, VA",Henrico,VirginiaHenrico,168617,11704
2912,Virginia,"Henry County, VA",Henry,VirginiaHenry,21994,1816
2913,Virginia,"Highland County, VA",Highland,VirginiaHighland,1193,46
2914,Virginia,"Isle of Wight County, VA",Isle,VirginiaIsle,18115,977
2915,Virginia,"James City County, VA",James,VirginiaJames,34031,2527
2916,Virginia,"King and Queen County, VA",King,VirginiaKing,3669,198
2917,Virginia,"King George County, VA",King,VirginiaKing,13202,617
2918,Virginia,"King William County, VA",King,VirginiaKing,8576,491
2919,Virginia,"Lancaster County, VA",Lancaster,VirginiaLancaster,4981,389
2920,Virginia,"Lee County, VA",Lee,VirginiaLee,7772,532
2921,Virginia,"Loudoun County, VA",Loudoun,VirginiaLoudoun,211258,11936
2922,Virginia,"Louisa County, VA",Louisa,VirginiaLouisa,18909,1035
2923,Virginia,"Lunenburg County, VA",Lunenburg,VirginiaLunenburg,4988,278
2924,Virginia,"Madison County, VA",Madison,VirginiaMadison,7026,280
2925,Virginia,"Mathews County, VA",Mathews,VirginiaMathews,3852,200
2926,Virginia,"Mecklenburg County, VA",Mecklenburg,VirginiaMecklenburg,11818,861
2927,Virginia,"Middlesex County, VA",Middlesex,VirginiaMiddlesex,4872,262
2928,Virginia,"Montgomery County, VA",Montgomery,VirginiaMontgomery,46340,2330
2929,Virginia,"Nelson County, VA",Nelson,VirginiaNelson,6895,409
2930,Virginia,"New Kent County, VA",New,VirginiaNew,11930,573
2931,Virginia,"Northampton County, VA",Northampton,VirginiaNorthampton,4988,421
2932,Virginia,"Northumberland County, VA",Northumberland,VirginiaNorthumberland,5326,360
2933,Virginia,"Nottoway County, VA",Nottoway,VirginiaNottoway,6784,366
2934,Virginia,"Orange County, VA",Orange,VirginiaOrange,16102,959
2935,Virginia,"Page County, VA",Page,VirginiaPage,11147,874
2936,Virginia,"Patrick County, VA",Patrick,VirginiaPatrick,6739,496
2937,Virginia,"Pittsylvania County, VA",Pittsylvania,VirginiaPittsylvania,28010,1933
2938,Virginia,"Powhatan County, VA",Powhatan,VirginiaPowhatan,13299,677
2939,Virginia,"Prince Edward County, VA",Prince,VirginiaPrince,9415,652
2940,Virginia,"Prince George County, VA",Prince,VirginiaPrince,13928,969
2941,Virginia,"Prince William County, VA",Prince,VirginiaPrince,229901,16028
2942,Virginia,"Pulaski County, VA",Pulaski,VirginiaPulaski,14824,1268
2943,Virginia,"Rappahannock County, VA",Rappahannock,VirginiaRappahannock,3521,167
2944,Virginia,"Richmond County, VA",Richmond,VirginiaRichmond,3851,197
2945,Virginia,"Roanoke County, VA",Roanoke,VirginiaRoanoke,46231,2489
2946,Virginia,"Rockbridge County, VA",Rockbridge,VirginiaRockbridge,9892,575
2947,Virginia,"Rockingham County, VA",Rockingham,VirginiaRockingham,39573,1952
2948,Virginia,"Russell County, VA",Russell,VirginiaRussell,10468,742
2949,Virginia,"Scott County, VA",Scott,VirginiaScott,8484,474
2950,Virginia,"Shenandoah County, VA",Shenandoah,VirginiaShenandoah,20963,1166
2951,Virginia,"Smyth County, VA",Smyth,VirginiaSmyth,12523,861
2952,Virginia,"Southampton County, VA",Southampton,VirginiaSouthampton,8614,449
2953,Virginia,"Spotsylvania County, VA",Spotsylvania,VirginiaSpotsylvania,63166,4035
2954,Virginia,"Stafford County, VA",Stafford,VirginiaStafford,68242,4099
2955,Virginia,"Surry County, VA",Surry,VirginiaSurry,3396,207
2956,Virginia,"Sussex County, VA",Sussex,VirginiaSussex,3450,321
2957,Virginia,"Tazewell County, VA",Tazewell,VirginiaTazewell,14335,1185
2958,Virginia,"Warren County, VA",Warren,VirginiaWarren,19077,1181
2959,Virginia,"Washington County, VA",Washington,VirginiaWashington,24457,1496
2960,Virginia,"Westmoreland County, VA",Westmoreland,VirginiaWestmoreland,8915,558
2961,Virginia,"Wise County, VA",Wise,VirginiaWise,12080,996
2962,Virginia,"Wythe County, VA",Wythe,VirginiaWythe,12760,1067
2963,Virginia,"York County, VA",York,VirginiaYork,30587,1803
2964,Virginia,"Alexandria city, VA",Alexandria,VirginiaAlexandria,94157,6011
2965,Virginia,"Bristol city, VA",Bristol,VirginiaBristol,6750,566
2966,Virginia,"Buena Vista city, VA",Buena,VirginiaBuena,2935,179
2967,Virginia,"Charlottesville city, VA",Charlottesville,VirginiaCharlottesville,23785,1639
2968,Virginia,"Chesapeake city, VA",Chesapeake,VirginiaChesapeake,114556,7480
2969,Virginia,"Colonial Heights city, VA",Colonial,VirginiaColonial,7877,603
2970,Virginia,"Covington city, VA",Covington,VirginiaCovington,2181,231
2971,Virginia,"Danville city, VA",Danville,VirginiaDanville,17379,1871
2972,Virginia,"Emporia city, VA",Emporia,VirginiaEmporia,2083,261
2973,Virginia,"Fairfax city, VA",Fairfax,VirginiaFairfax,12304,734
2974,Virginia,"Falls Church city, VA",Falls,VirginiaFalls,7970,314
2975,Virginia,"Franklin city, VA",Franklin,VirginiaFranklin,3332,308
2976,Virginia,"Fredericksburg city, VA",Fredericksburg,VirginiaFredericksburg,13017,1003
2977,Virginia,"Galax city, VA",Galax,VirginiaGalax,2658,223
2978,Virginia,"Hampton city, VA",Hampton,VirginiaHampton,59090,5514
2979,Virginia,"Harrisonburg city, VA",Harrisonburg,VirginiaHarrisonburg,22712,1547
2980,Virginia,"Hopewell city, VA",Hopewell,VirginiaHopewell,8758,1053
2981,Virginia,"Lexington city, VA",Lexington,VirginiaLexington,1906,143
2982,Virginia,"Lynchburg city, VA",Lynchburg,VirginiaLynchburg,33405,2610
2983,Virginia,"Manassas city, VA",Manassas,VirginiaManassas,20278,1406
2984,Virginia,"Manassas Park city, VA",Manassas,VirginiaManassas,8835,648
2985,Virginia,"Martinsville city, VA",Martinsville,VirginiaMartinsville,5051,619
2986,Virginia,"Newport News city, VA",Newport,VirginiaNewport,81929,7786
2987,Virginia,"Norfolk city, VA",Norfolk,VirginiaNorfolk,102074,9751
2988,Virginia,"Norton city, VA",Norton,VirginiaNorton,1536,124
2989,Virginia,"Petersburg city, VA",Petersburg,VirginiaPetersburg,11582,1877
2990,Virginia,"Poquoson city, VA",Poquoson,VirginiaPoquoson,5988,261
2991,Virginia,"Portsmouth city, VA",Portsmouth,VirginiaPortsmouth,40428,4273
2992,Virginia,"Radford city, VA",Radford,VirginiaRadford,7922,535
2993,Virginia,"Richmond city, VA",Richmond,VirginiaRichmond,109370,10592
2994,Virginia,"Roanoke city, VA",Roanoke,VirginiaRoanoke,45388,3786
2995,Virginia,"Salem city, VA",Salem,VirginiaSalem,11938,733
2996,Virginia,"Staunton city, VA",Staunton,VirginiaStaunton,11480,767
2997,Virginia,"Suffolk city, VA",Suffolk,VirginiaSuffolk,41643,2903
2998,Virginia,"Virginia Beach city, VA",Virginia,VirginiaVirginia,215991,14331
2999,Virginia,"Waynesboro city, VA",Waynesboro,VirginiaWaynesboro,10002,698
3000,Virginia,"Williamsburg city, VA",Williamsburg,VirginiaWilliamsburg,6153,552
3001,Virginia,"Winchester city, VA",Winchester,VirginiaWinchester,14041,871
3002,Washington,Washington,Washington,WashingtonWashington,3585782,329087
3003,Washington,"Adams County, WA",Adams,WashingtonAdams,8584,677
3004,Washington,"Asotin County, WA",Asotin,WashingtonAsotin,9845,538
3005,Washington,"Benton County, WA",Benton,WashingtonBenton,94682,8461
3006,Washington,"Chelan County, WA",Chelan,WashingtonChelan,40497,3693
3007,Washington,"Clallam County, WA",Clallam,WashingtonClallam,26303,2977
3008,Washington,"Clark County, WA",Clark,WashingtonClark,221896,20682
3009,Washington,"Columbia County, WA",Columbia,WashingtonColumbia,1599,125
3010,Washington,"Cowlitz County, WA",Cowlitz,WashingtonCowlitz,43999,4523
3011,Washington,"Douglas County, WA",Douglas,WashingtonDouglas,19420,1805
3012,Washington,"Ferry County, WA",Ferry,WashingtonFerry,2184,285
3013,Washington,"Franklin County, WA",Franklin,WashingtonFranklin,38664,3833
3014,Washington,"Garfield County, WA",Garfield,WashingtonGarfield,750,69
3015,Washington,"Grant County, WA",Grant,WashingtonGrant,43247,4195
3016,Washington,"Grays Harbor County, WA",Grays,WashingtonGrays,25653,3402
3017,Washington,"Island County, WA",Island,WashingtonIsland,33305,2998
3018,Washington,"Jefferson County, WA",Jefferson,WashingtonJefferson,11850,1231
3019,Washington,"King County, WA",King,WashingtonKing,1190168,96440
3020,Washington,"Kitsap County, WA",Kitsap,WashingtonKitsap,119140,9952
3021,Washington,"Kittitas County, WA",Kittitas,WashingtonKittitas,20087,1998
3022,Washington,"Klickitat County, WA",Klickitat,WashingtonKlickitat,9002,808
3023,Washington,"Lewis County, WA",Lewis,WashingtonLewis,31819,3284
3024,Washington,"Lincoln County, WA",Lincoln,WashingtonLincoln,4363,318
3025,Washington,"Mason County, WA",Mason,WashingtonMason,23009,2508
3026,Washington,"Okanogan County, WA",Okanogan,WashingtonOkanogan,17822,1759
3027,Washington,"Pacific County, WA",Pacific,WashingtonPacific,7610,914
3028,Washington,"Pend Oreille County, WA",Pend,WashingtonPend,4428,530
3029,Washington,"Pierce County, WA",Pierce,WashingtonPierce,406822,43374
3030,Washington,"San Juan County, WA",San,WashingtonSan,7714,665
3031,Washington,"Skagit County, WA",Skagit,WashingtonSkagit,56374,6124
3032,Washington,"Skamania County, WA",Skamania,WashingtonSkamania,5006,509
3033,Washington,"Snohomish County, WA",Snohomish,WashingtonSnohomish,403863,37293
3034,Washington,"Spokane County, WA",Spokane,WashingtonSpokane,234789,22519
3035,Washington,"Stevens County, WA",Stevens,WashingtonStevens,16799,1746
3036,Washington,"Thurston County, WA",Thurston,WashingtonThurston,132365,11947
3037,Washington,"Wahkiakum County, WA",Wahkiakum,WashingtonWahkiakum,1285,124
3038,Washington,"Walla Walla County, WA",Walla,WashingtonWalla,28096,2069
3039,Washington,"Whatcom County, WA",Whatcom,WashingtonWhatcom,103992,10724
3040,Washington,"Whitman County, WA",Whitman,WashingtonWhitman,20683,1301
3041,Washington,"Yakima County, WA",Yakima,WashingtonYakima,118071,12688
3042,West Virginia,West Virginia,West,West VirginiaWest,726023,66133
3043,West Virginia,"Barbour County, WV",Barbour,West VirginiaBarbour,6729,606
3044,West Virginia,"Berkeley County, WV",Berkeley,West VirginiaBerkeley,54709,3628
3045,West Virginia,"Boone County, WV",Boone,West VirginiaBoone,6685,784
3046,West Virginia,"Braxton County, WV",Braxton,West VirginiaBraxton,4678,542
3047,West Virginia,"Brooke County, WV",Brooke,West VirginiaBrooke,9012,889
3048,West Virginia,"Cabell County, WV",Cabell,West VirginiaCabell,38604,3342
3049,West Virginia,"Calhoun County, WV",Calhoun,West VirginiaCalhoun,2128,407
3050,West Virginia,"Clay County, WV",Clay,West VirginiaClay,2759,394
3051,West Virginia,"Doddridge County, WV",Doddridge,West VirginiaDoddridge,3605,242
3052,West Virginia,"Fayette County, WV",Fayette,West VirginiaFayette,14642,1622
3053,West Virginia,"Gilmer County, WV",Gilmer,West VirginiaGilmer,2106,236
3054,West Virginia,"Grant County, WV",Grant,West VirginiaGrant,5580,389
3055,West Virginia,"Greenbrier County, WV",Greenbrier,West VirginiaGreenbrier,14416,1264
3056,West Virginia,"Hampshire County, WV",Hampshire,West VirginiaHampshire,10253,594
3057,West Virginia,"Hancock County, WV",Hancock,West VirginiaHancock,11814,1317
3058,West Virginia,"Hardy County, WV",Hardy,West VirginiaHardy,5445,420
3059,West Virginia,"Harrison County, WV",Harrison,West VirginiaHarrison,31381,2709
3060,West Virginia,"Jackson County, WV",Jackson,West VirginiaJackson,11684,1096
3061,West Virginia,"Jefferson County, WV",Jefferson,West VirginiaJefferson,28298,1786
3062,West Virginia,"Kanawha County, WV",Kanawha,West VirginiaKanawha,75431,7369
3063,West Virginia,"Lewis County, WV",Lewis,West VirginiaLewis,5649,688
3064,West Virginia,"Lincoln County, WV",Lincoln,West VirginiaLincoln,6564,729
3065,West Virginia,"Logan County, WV",Logan,West VirginiaLogan,9820,1361
3066,West Virginia,"McDowell County, WV",McDowell,West VirginiaMcDowell,3914,564
3067,West Virginia,"Marion County, WV",Marion,West VirginiaMarion,23168,2195
3068,West Virginia,"Marshall County, WV",Marshall,West VirginiaMarshall,12260,1350
3069,West Virginia,"Mason County, WV",Mason,West VirginiaMason,9479,877
3070,West Virginia,"Mercer County, WV",Mercer,West VirginiaMercer,18989,1968
3071,West Virginia,"Mineral County, WV",Mineral,West VirginiaMineral,11323,926
3072,West Virginia,"Mingo County, WV",Mingo,West VirginiaMingo,5884,978
3073,West Virginia,"Monongalia County, WV",Monongalia,West VirginiaMonongalia,51146,3467
3074,West Virginia,"Monroe County, WV",Monroe,West VirginiaMonroe,5648,431
3075,West Virginia,"Morgan County, WV",Morgan,West VirginiaMorgan,7857,505
3076,West Virginia,"Nicholas County, WV",Nicholas,West VirginiaNicholas,8587,984
3077,West Virginia,"Ohio County, WV",Ohio,West VirginiaOhio,18715,1724
3078,West Virginia,"Pendleton County, WV",Pendleton,West VirginiaPendleton,3529,181
3079,West Virginia,"Pleasants County, WV",Pleasants,West VirginiaPleasants,2417,303
3080,West Virginia,"Pocahontas County, WV",Pocahontas,West VirginiaPocahontas,3473,354
3081,West Virginia,"Preston County, WV",Preston,West VirginiaPreston,14394,1131
3082,West Virginia,"Putnam County, WV",Putnam,West VirginiaPutnam,25075,2005
3083,West Virginia,"Raleigh County, WV",Raleigh,West VirginiaRaleigh,27800,2724
3084,West Virginia,"Randolph County, WV",Randolph,West VirginiaRandolph,11230,1134
3085,West Virginia,"Ritchie County, WV",Ritchie,West VirginiaRitchie,4031,368
3086,West Virginia,"Roane County, WV",Roane,West VirginiaRoane,4490,638
3087,West Virginia,"Summers County, WV",Summers,West VirginiaSummers,4033,343
3088,West Virginia,"Taylor County, WV",Taylor,West VirginiaTaylor,7240,576
3089,West Virginia,"Tucker County, WV",Tucker,West VirginiaTucker,3013,279
3090,West Virginia,"Tyler County, WV",Tyler,West VirginiaTyler,2845,328
3091,West Virginia,"Upshur County, WV",Upshur,West VirginiaUpshur,8726,924
3092,West Virginia,"Wayne County, WV",Wayne,West VirginiaWayne,14510,1328
3093,West Virginia,"Webster County, WV",Webster,West VirginiaWebster,3016,312
3094,West Virginia,"Wetzel County, WV",Wetzel,West VirginiaWetzel,6083,664
3095,West Virginia,"Wirt County, WV",Wirt,West VirginiaWirt,2037,245
3096,West Virginia,"Wood County, WV",Wood,West VirginiaWood,33221,3224
3097,West Virginia,"Wyoming County, WV",Wyoming,West VirginiaWyoming,5901,690
3098,Wisconsin,Wisconsin,Wisconsin,WisconsinWisconsin,2872609,192793
3099,Wisconsin,"Adams County, WI",Adams,WisconsinAdams,7281,766
3100,Wisconsin,"Ashland County, WI",Ashland,WisconsinAshland,7035,651
3101,Wisconsin,"Barron County, WI",Barron,WisconsinBarron,22413,1460
3102,Wisconsin,"Bayfield County, WI",Bayfield,WisconsinBayfield,6711,688
3103,Wisconsin,"Brown County, WI",Brown,WisconsinBrown,132013,8441
3104,Wisconsin,"Buffalo County, WI",Buffalo,WisconsinBuffalo,5865,471
3105,Wisconsin,"Burnett County, WI",Burnett,WisconsinBurnett,6509,648
3106,Wisconsin,"Calumet County, WI",Calumet,WisconsinCalumet,25825,1271
3107,Wisconsin,"Chippewa County, WI",Chippewa,WisconsinChippewa,30930,2048
3108,Wisconsin,"Clark County, WI",Clark,WisconsinClark,16615,786
3109,Wisconsin,"Columbia County, WI",Columbia,WisconsinColumbia,29438,1843
3110,Wisconsin,"Crawford County, WI",Crawford,WisconsinCrawford,6908,545
3111,Wisconsin,"Dane County, WI",Dane,WisconsinDane,304154,15279
3112,Wisconsin,"Dodge County, WI",Dodge,WisconsinDodge,44729,2484
3113,Wisconsin,"Door County, WI",Door,WisconsinDoor,13886,1019
3114,Wisconsin,"Douglas County, WI",Douglas,WisconsinDouglas,20786,2100
3115,Wisconsin,"Dunn County, WI",Dunn,WisconsinDunn,22303,1303
3116,Wisconsin,"Eau Claire County, WI",Eau,WisconsinEau,55064,3235
3117,Wisconsin,"Florence County, WI",Florence,WisconsinFlorence,2016,175
3118,Wisconsin,"Fond du Lac County, WI",Fond,WisconsinFond,52828,3286
3119,Wisconsin,"Forest County, WI",Forest,WisconsinForest,3407,483
3120,Wisconsin,"Grant County, WI",Grant,WisconsinGrant,25875,1436
3121,Wisconsin,"Green County, WI",Green,WisconsinGreen,19570,985
3122,Wisconsin,"Green Lake County, WI",Green,WisconsinGreen,8616,637
3123,Wisconsin,"Iowa County, WI",Iowa,WisconsinIowa,12678,824
3124,Wisconsin,"Iron County, WI",Iron,WisconsinIron,2261,286
3125,Wisconsin,"Jackson County, WI",Jackson,WisconsinJackson,8959,918
3126,Wisconsin,"Jefferson County, WI",Jefferson,WisconsinJefferson,42762,2451
3127,Wisconsin,"Juneau County, WI",Juneau,WisconsinJuneau,12327,953
3128,Wisconsin,"Kenosha County, WI",Kenosha,WisconsinKenosha,82200,6299
3129,Wisconsin,"Kewaunee County, WI",Kewaunee,WisconsinKewaunee,10172,489
3130,Wisconsin,"La Crosse County, WI",La,WisconsinLa,61467,3515
3131,Wisconsin,"Lafayette County, WI",Lafayette,WisconsinLafayette,9365,420
3132,Wisconsin,"Langlade County, WI",Langlade,WisconsinLanglade,8684,601
3133,Wisconsin,"Lincoln County, WI",Lincoln,WisconsinLincoln,13805,872
3134,Wisconsin,"Manitowoc County, WI",Manitowoc,WisconsinManitowoc,37911,2508
3135,Wisconsin,"Marathon County, WI",Marathon,WisconsinMarathon,68711,3602
3136,Wisconsin,"Marinette County, WI",Marinette,WisconsinMarinette,17981,1523
3137,Wisconsin,"Marquette County, WI",Marquette,WisconsinMarquette,7136,514
3138,Wisconsin,"Menominee County, WI",Menominee,WisconsinMenominee,1396,253
3139,Wisconsin,"Milwaukee County, WI",Milwaukee,WisconsinMilwaukee,425483,37937
3140,Wisconsin,"Monroe County, WI",Monroe,WisconsinMonroe,22075,1288
3141,Wisconsin,"Oconto County, WI",Oconto,WisconsinOconto,18962,1279
3142,Wisconsin,"Oneida County, WI",Oneida,WisconsinOneida,16508,1292
3143,Wisconsin,"Outagamie County, WI",Outagamie,WisconsinOutagamie,97137,5649
3144,Wisconsin,"Ozaukee County, WI",Ozaukee,WisconsinOzaukee,45366,2597
3145,Wisconsin,"Pepin County, WI",Pepin,WisconsinPepin,3839,241
3146,Wisconsin,"Pierce County, WI",Pierce,WisconsinPierce,23054,1725
3147,Wisconsin,"Polk County, WI",Polk,WisconsinPolk,22658,1750
3148,Wisconsin,"Portage County, WI",Portage,WisconsinPortage,35475,2016
3149,Wisconsin,"Price County, WI",Price,WisconsinPrice,5785,424
3150,Wisconsin,"Racine County, WI",Racine,WisconsinRacine,90104,7051
3151,Wisconsin,"Richland County, WI",Richland,WisconsinRichland,8551,458
3152,Wisconsin,"Rock County, WI",Rock,WisconsinRock,78908,6027
3153,Wisconsin,"Rusk County, WI",Rusk,WisconsinRusk,6144,437
3154,Wisconsin,"St. Croix County, WI",St.,WisconsinSt.,46223,3516
3155,Wisconsin,"Sauk County, WI",Sauk,WisconsinSauk,31770,2585
3156,Wisconsin,"Sawyer County, WI",Sawyer,WisconsinSawyer,7289,621
3157,Wisconsin,"Shawano County, WI",Shawano,WisconsinShawano,19463,1328
3158,Wisconsin,"Sheboygan County, WI",Sheboygan,WisconsinSheboygan,57996,3514
