State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Total Votes 2020,Votes 2020 Donald Trump,Votes 2020  Joe Biden,Income,Professional,Service,Office,Construction,Production,WorkAtHome,Mean Commute (minutes),Batteries,CoalIntegratedGasificationCombinedCycle,ConventionalHydroelectric,ConventionalSteamCoal,Flywheels,Geothermal,HydroelectricPumpedStorage,LandfillGas,MunicipalSolidWaste,NaturalGasFiredCombinedCycle,NaturalGasFiredCombustionTurbine,NaturalGasInternalCombustionEngine,NaturalGasSteamTurbine,NaturalGaswithCompressedAirStorage,Nuclear,OffshoreWindTurbine,OnshoreWindTurbine,OtherGases,OtherNaturalGas,OtherWasteBiomass,PetroleumCoke,PetroleumLiquids,SolarPhotovoltaic,SolarThermalwithEnergyStorage,SolarThermalwithoutEnergyStorage,Wood/WoodWasteBiomass,Percent of people in poverty 2019
Illinois,McHenry,IllinoisMcHenry,147,58,40,26.5,34.4,5.162113151,4.119156875,5.185774396,5.188666985,40.2,5.488253095,5.211563691,4.91104569,4.887662303,82230,36.6,15.6,26.7,8.4,12.7,5.9,33.6,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,5,0,0,0,5.4
Illinois,McLean,IllinoisMcLean,136,58,41,24.6,44.8,4.89949767,3.760573254,4.925544135,4.949263116,32.9,5.238595527,4.939584142,4.606004957,4.64067022,64573,43.4,16.9,25.1,5.8,8.8,3.6,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,14.3
Illinois,Monroe,IllinoisMonroe,43,7,1,27.6,35,4.239624765,3.009875634,4.222482357,4.236663199,42.6,4.530660651,4.322715348,4.147552664,3.812177774,74410,41.1,14.8,24.6,10.1,9.4,5.9,28.4,0,0,6,8,0,0,0,8,0,0,4,8,10,0,1,0,1,0,0,0,0,46,17,0,0,2,4.2
Indiana,Monroe,IndianaMonroe,69,51,31,22.2,45.7,4.808818425,3.575764981,4.859834532,4.863245513,29.3,5.162573367,4.799478399,4.34364488,4.600482813,45689,43.3,19.9,21.6,5.4,9.7,4.1,18.7,0,0,6,8,0,0,0,8,0,0,4,8,10,0,1,0,1,0,0,0,0,46,17,0,0,2,20.8
Missouri,Monroe,MissouriMonroe,84,43,31,48.4,12.4,3.551937695,2.352182518,3.643650038,3.628593256,45.4,3.937216891,3.650015952,3.539828558,2.968949681,42011,24.6,18.2,24,10.5,22.7,5.1,25.3,0,0,6,8,0,0,0,8,0,0,4,8,10,0,1,0,1,0,0,0,0,46,17,0,0,2,13.4
New York,Monroe,New YorkMonroe,80,52,36,23.4,38.6,5.516568424,4.488183949,5.555546654,5.585318574,38.9,5.871717676,5.441288138,5.089887457,5.165549976,55272,42.7,17.6,23.7,5.7,10.2,3.8,20.1,0,0,6,8,0,0,0,8,0,0,4,8,10,0,1,0,1,0,0,0,0,46,17,0,0,2,12.7
Pennsylvania,Monroe,PennsylvaniaMonroe,80,44,33,35.1,24.7,4.857308368,3.972665592,4.918528336,4.927837261,42.8,5.224237735,4.921681274,4.587037118,4.641910169,61430,32.5,20.2,24.5,8.8,14,4.8,38.6,0,0,6,8,0,0,0,8,0,0,4,8,10,0,1,0,1,0,0,0,0,46,17,0,0,2,12.2
Illinois,Peoria,IllinoisPeoria,115,57,40,27.6,30.6,4.875153903,3.937918903,4.951274362,4.978070902,37.2,5.265909267,4.915209823,4.575326427,4.629409599,53063,38.4,18.8,24.4,7.5,10.9,2.8,18.9,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8
Illinois,Randolph,IllinoisRandolph,103,54,38,37.3,13.3,4.1067347,2.990338855,4.255730685,4.162175937,42,4.51249762,4.173069664,4.043951418,3.555094449,49717,24.7,19.3,20,12.5,23.5,2.7,25.2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,0,0,0,12.7
Illinois,Sangamon,IllinoisSangamon,97,54,39,27.2,34.5,4.948979917,3.900530982,4.977156366,5.01192974,40,5.295920988,5.018679699,4.726751653,4.688028068,58687,41.2,18.2,25.1,6.5,9,3.9,19.6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12.2
Illinois,Tazewell,IllinoisTazewell,26,9,1,31.7,26.3,4.755478476,3.701481636,4.819458384,4.831645853,40.9,5.126624865,4.834789348,4.625250699,4.388917845,60874,35.1,16.4,25.5,8.3,14.8,2.8,21.2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2
Illinois,Wabash,IllinoisWabash,74,17,1,30.7,18.2,3.719497017,2.677606953,3.75327657,3.771366971,43.6,4.063445953,3.747567163,3.626134979,3.096214585,49716,27.9,17.7,16.8,13.2,24.4,3.4,20.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5
Indiana,Wabash,IndianaWabash,97,49,35,42.6,18.1,4.134017646,2.946452265,4.186532565,4.211280768,42.2,4.500112922,4.164293359,4.031892988,3.543322901,49052,30.3,18.2,20,10.3,21.2,2.8,19.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9
Illinois,Will,IllinoisWill,155,60,42,26.9,34.3,5.493824572,4.512844426,5.533792388,5.540180513,37.6,5.838028191,5.519293654,5.175207295,5.241112966,80782,36.6,16,24.9,8.6,14,4.2,32.9,1,0,2,1,0,0,0,6,0,0,39,0,3,0,2,0,0,3,0,0,0,0,4,0,0,0,6.5
Illinois,Winnebago,IllinoisWinnebago,101,61,39,31.7,22.9,5.08009592,4.19049978,5.145345601,5.165618199,39.6,5.456630174,5.086238781,4.782415288,4.769310847,51110,30.8,17.8,23.9,7.2,20.3,3.5,21.9,0,0,2,0,0,0,0,9,0,0,6,0,0,0,0,0,3,0,0,3,0,9,2,0,0,0,16.1
Indiana,Allen,IndianaAllen,120,58,39,28.2,28.5,5.232444638,4.152380087,5.256883641,5.277258429,35.8,5.568220504,5.227794182,4.96324462,4.862280493,51091,33.7,16.5,24.3,7.6,17.9,4,21.3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,10.5
Ohio,Allen,OhioAllen,105,52,36,38.8,18.9,4.645235542,3.615107987,4.719090867,4.709871788,39,5.015535785,4.666162163,4.505855134,4.133890034,47905,28.2,18.4,21.8,8.5,23.2,2,18.9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,12.9
Indiana,Boone,IndianaBoone,101,48,32,19.5,49.3,4.532295644,3.182414652,4.50174373,4.512831093,38,4.808352788,4.58546073,4.349296959,4.18309894,75591,48.2,12.4,20.8,7.1,11.6,5.4,24.9,0,0,0,1,0,0,0,8,0,0,7,0,6,0,0,0,5,0,0,0,0,15,2,0,0,0,6.9
Kentucky,Boone,KentuckyBoone,87,50,36,27.5,32.1,4.8213825,3.578753784,4.806593714,4.813140467,37.3,5.110909422,4.825770041,4.651384636,4.320083943,72731,39.4,13.2,27.8,6.7,12.8,4.4,24,0,0,0,1,0,0,0,8,0,0,7,0,6,0,0,0,5,0,0,0,0,15,2,0,0,0,7.1
Missouri,Boone,MissouriBoone,93,44,33,21.3,46.1,4.965253456,3.609594409,4.933623932,4.957549824,30.8,5.246781617,4.959060482,4.586542298,4.698961318,52005,44.8,17.9,23.1,6.3,7.9,4.2,17.9,0,0,0,1,0,0,0,8,0,0,7,0,6,0,0,0,5,0,0,0,0,15,2,0,0,0,17.2
Indiana,Brown,IndianaBrown,80,44,33,32.9,28.9,3.848927713,2.704150517,3.871631305,3.8804134,49.2,4.177074546,3.948706309,3.757775491,3.476541809,59292,33.3,15.2,24.5,11.5,15.4,4.5,33.3,0,0,0,0,0,0,0,3,0,0,5,0,6,0,0,0,3,0,0,2,0,14,0,0,0,0,10.5
South Dakota,Brown,South DakotaBrown,75,47,23,31.6,29.4,4.293980956,2.95616843,4.280122896,4.296226287,36.9,4.589279221,4.244202876,4.024485668,3.815444916,53807,33.2,15.9,24,10.2,16.6,3.9,12.9,0,0,0,0,0,0,0,3,0,0,5,0,6,0,0,0,3,0,0,2,0,14,0,0,0,0,9.4
Wisconsin,Brown,WisconsinBrown,119,55,35,29.9,30.3,5.120616701,3.9263939,5.10999678,5.117145299,37.2,5.414615743,5.158395666,4.880041462,4.81630097,56775,34.3,16.1,24.9,8.3,16.4,4,19.1,0,0,0,0,0,0,0,3,0,0,5,0,6,0,0,0,3,0,0,2,0,14,0,0,0,0,9.9
Indiana,Carroll,IndianaCarroll,100,44,31,40.8,16.7,3.957894487,2.765668555,4.001474097,3.998259338,42.8,4.300899688,3.978363147,3.850401148,3.347134783,56188,26.3,14.7,19.6,13.1,26.3,4.1,28.4,0,0,12,4,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,11,0,0,0,1,8.7
Maryland,Carroll,MarylandCarroll,84,49,39,29.4,36.4,4.94612298,3.675778342,4.918245333,4.927785978,42.4,5.224071849,4.986090657,4.769989929,4.547971508,90510,44,15.5,22.3,10.6,7.7,4.7,35.6,0,0,12,4,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,11,0,0,0,1,5.1
Virginia,Carroll,VirginiaCarroll,15,12,7,36,15,4.081995025,3.031408464,4.175018676,4.16952749,47.4,4.473311757,4.193653225,4.1023994,3.453624074,41145,27.1,16.8,23.3,14.1,18.8,4.1,25.8,0,0,12,4,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,11,0,0,0,1,13.9
Indiana,Daviess,IndianaDaviess,19,4,0,34,13.2,4.201151228,2.800717078,4.220996697,4.212267529,34.7,4.51768404,4.078130431,3.981184137,3.336259552,48355,25,15.4,19.3,17.4,22.9,2.3,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,11.3
Kentucky,Daviess,KentuckyDaviess,105,54,38,34.1,22.9,4.632568635,3.447002898,4.687903345,4.709227547,38.7,4.999726308,4.692318044,4.491683793,4.23761913,48371,29.9,18,23.8,9,19.3,1.5,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,15.4
Indiana,Delaware,IndianaDelaware,97,50,35,35.1,23.7,4.686931061,3.583538819,4.746190338,4.777231019,35.4,5.06301794,4.682045746,4.426901463,4.308094652,41208,32.4,21.6,24.1,8,13.9,3.4,20.6,1,0,2,0,0,0,0,0,1,11,0,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,21.5
Ohio,Delaware,OhioDelaware,101,50,38,18.3,54.3,5.022820008,3.7750276,4.989022433,4.997840539,38.6,5.294483862,5.093435694,4.81400107,4.755577605,100229,53.2,12.2,23.6,4.3,6.6,7.5,26.2,1,0,2,0,0,0,0,0,1,11,0,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,4.8
Pennsylvania,Delaware,PennsylvaniaDelaware,129,64,43,30.2,39,5.427744077,4.430510422,5.433059025,5.46608281,39,5.750914729,5.512502958,5.07130379,5.308779907,69839,43,17.5,23.9,6.6,9.1,4.5,29,1,0,2,0,0,0,0,0,1,11,0,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,9.9
Indiana,Dubois,IndianaDubois,67,54,33,38.3,23.7,4.33383001,3.011147361,4.323210835,4.329804522,40.4,4.627550188,4.338556091,4.177016767,3.798788714,57307,31.6,14.9,21,9.7,22.7,4.3,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9
Indiana,Elkhart,IndianaElkhart,158,54,36,34.7,19.8,5.009259628,3.921113974,5.003085533,5.012377388,35.5,5.308786306,4.86465938,4.665684159,4.405055936,52449,25.5,14.2,21.6,7.3,31.5,3.5,19.4,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,9.6
Indiana,Gibson,IndianaGibson,114,26,3,40.9,18,4.263209849,3.080987047,4.226548354,4.223962952,40.3,4.526287573,4.208575709,4.072507236,3.60498163,51149,26.7,15.6,18.9,12.5,26.3,2.3,21.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
Indiana,Greene,IndianaGreene,90,50,34,41.1,14.9,4.094890197,2.914871818,4.205014793,4.211173957,42.9,4.509135289,4.169733198,4.04544034,3.530071569,49648,29.3,18.7,22.4,12.2,17.4,0.7,28.7,1,0,0,2,0,0,0,1,0,6,24,3,2,0,0,0,3,0,0,0,0,3,12,0,0,0,13.5
Missouri,Greene,MissouriGreene,116,52,37,28,30.5,5.154436147,3.906442794,5.147261924,5.170446545,36,5.460038924,5.140111907,4.910154643,4.726784242,43175,35.9,18.8,26.9,7.1,11.3,4.1,19.3,1,0,0,2,0,0,0,1,0,6,24,3,2,0,0,0,3,0,0,0,0,3,12,0,0,0,14.4
Ohio,Greene,OhioGreene,93,51,39,24.5,39.2,4.888387321,3.724521627,4.911647579,4.92541008,38.1,5.219613339,4.937598124,4.707033363,4.531772605,65032,45.2,16,22.9,6.1,9.8,4.3,21,1,0,0,2,0,0,0,1,0,6,24,3,2,0,0,0,3,0,0,0,0,3,12,0,0,0,9.9
Pennsylvania,Greene,PennsylvaniaGreene,101,49,36,46,17.6,4.159115822,3.192009593,4.285647309,4.25139485,42,4.569888671,4.246375464,4.098851307,3.69019608,50972,30.7,19.3,19.7,16.4,13.8,3.1,26.8,1,0,0,2,0,0,0,1,0,6,24,3,2,0,0,0,3,0,0,0,0,3,12,0,0,0,14.2
Indiana,Hendricks,IndianaHendricks,87,45,32,27.5,37,4.928830953,3.653309013,4.905207431,4.906060153,37.7,5.206663997,4.946599625,4.729877226,4.51125485,74245,40.4,14.5,24.4,7.8,13,4.3,27,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4.9
Indiana,Howard,IndianaHoward,108,53,38,35.9,21.6,4.517473019,3.603144373,4.600450122,4.628746437,41.7,4.915858689,4.608729227,4.421603927,4.122870923,47958,28.7,18.7,20.9,8,23.7,3.2,19.9,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,12.2
Maryland,Howard,MarylandHoward,68,44,28,13.5,62.6,5.242829537,3.980367026,5.188323705,5.206939155,38.7,5.498761159,5.239924813,4.670050934,5.092120356,115576,60.9,11.8,18.1,4.1,5.1,5.7,30.9,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,5
Texas,Howard,TexasHoward,200,71,9,33.7,12.6,4.093736785,3.038620162,4.3166412,4.202352068,36.6,4.564275379,4.001863463,3.897572114,3.304705898,50855,29,18.6,22.9,14.9,14.6,1.1,18.8,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,17
Indiana,Knox,IndianaKnox,105,48,33,35.8,16.9,4.234213475,3.033423755,4.277586296,4.266231697,38,4.572976099,4.204852237,4.066475014,3.609274172,44837,27.1,21.1,19.3,10.4,22.1,1.5,18.4,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12.7
Maine,Knox,MaineKnox,71,45,31,32.9,33.5,4.266725467,3.022840611,4.294488271,4.303671145,48.4,4.600133974,3.001300933,2.73239376,2.618048097,53117,33.6,17.2,23.9,15.3,10,6.6,17.4,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10.9
Nebraska,Knox,NebraskaKnox,84,48,35,33.8,21.6,3.654850091,2.139879086,3.618048097,3.63447727,46.9,3.927370363,3.671450554,3.570426178,2.95568775,48072,36.5,16.9,20.1,14.3,12.1,7.3,17.2,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12.2
Ohio,Knox,OhioKnox,80,49,38,39.8,23,4.467089899,3.285332228,4.476527313,4.494933398,38.9,4.786857854,4.487180813,4.338954252,3.9259821,51211,32.3,18.7,20.1,10.1,18.7,5.5,24.9,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11.3
Tennessee,Knox,TennesseeKnox,90,55,38,25.3,37.6,5.358471669,4.157184682,5.345701044,5.370176182,37.3,5.659141001,5.342164001,5.09460737,4.959504075,52458,40.5,17.3,25.4,6.8,10,4.9,21.9,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13.4
Indiana,LaPorte,IndianaLaPorte,154,61,37,39.6,18,4.632700186,3.655138435,4.756392653,4.72822388,40.4,5.043566604,4.694333131,4.414822989,4.350616237,49921,26.6,19.5,22.7,10.2,21,3.7,22.1,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4
Indiana,Perry,IndianaPerry,105,45,34,44.7,16.1,3.929163383,2.773786445,4.009535877,3.950316164,42.2,4.281964623,3.941213188,3.727785174,3.505421328,49689,23.7,18.3,18.5,11.9,27.6,2.2,23.5,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12.1
Kentucky,Perry,KentuckyPerry,99,48,34,33,14.4,3.872331121,2.862131379,4.122969094,4.134941711,41.2,4.430026655,4.025551623,3.909449047,3.371067862,31820,31.8,17,26.1,12.7,12.4,2.5,22.7,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,24.2
Missouri,Perry,MissouriPerry,97,47,36,43.3,17.7,3.966798546,2.749736316,3.975753389,3.986278956,40.6,4.282078055,3.974465636,3.882752156,3.220369632,54935,29.3,14.6,20.7,13.9,21.4,2.8,23.2,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9.1
Indiana,Porter,IndianaPorter,151,67,41,35,28.4,4.887729797,3.830396176,4.92018596,4.928544347,39.5,5.225415257,4.934947663,4.652236668,4.597003713,65979,35.7,16,22,11.1,15.2,4.4,27.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,8.1
Indiana,Posey,IndianaPosey,112,45,31,38.2,21.9,4.086431021,2.800717078,4.106768665,4.107277823,42.3,4.408053314,4.122674513,3.964070971,3.581038949,60992,31.7,17.6,19.4,10.9,20.3,3.5,23.6,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Indiana,Spencer,IndianaSpencer,63,53,32,46,15.2,3.989182751,2.762678564,4.015485498,4.007021926,43.6,4.312304325,4.032659046,3.866523626,3.50623436,55280,28.6,14.4,20.8,12,24.3,5.3,26.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.7
Indiana,Sullivan,IndianaSullivan,53,51,29,44.2,12.1,3.866405498,2.741151599,4.048208667,3.983084773,41,4.317896266,3.954435486,3.825231323,3.33304403,45031,26.2,18.7,18,16.5,20.6,0.9,22.8,0,0,19,16,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,13,0,0,2,14.4
Tennessee,Sullivan,TennesseeSullivan,109,54,37,34.7,23.6,4.808683509,3.697403723,4.881099218,4.906787421,44.9,5.195163217,4.870439022,4.746431792,4.236184443,42251,33.2,17.9,26,9.3,13.6,3.5,21.4,0,0,19,16,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,13,0,0,2,15.1
Indiana,Tippecanoe,IndianaTippecanoe,69,56,39,25.4,38.7,4.945522745,3.773493892,4.986171366,4.965803556,28,5.277136848,4.853667798,4.538711942,4.543981177,50486,39.2,17.7,20.6,6.7,15.8,3.2,17.7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,1,0,0,0,16.1
Indiana,Vanderburgh,IndianaVanderburgh,101,57,39,32.5,27,4.929490451,3.816837631,4.942880728,4.971447491,38.1,5.258428944,4.889654598,4.621570916,4.536608939,44815,33.2,18.1,23.6,7.7,17.4,2.4,19.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14.4
Indiana,Vigo,IndianaVigo,112,57,40,32,25.1,4.625291868,3.558228422,4.738027022,4.724177528,36.2,5.032187475,4.639416757,4.389378748,4.257198426,42030,32.5,21,22.1,7.3,17.1,2.9,19.9,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.8
Indiana,Warrick,IndianaWarrick,112,47,33,31.3,30.3,4.476106717,3.236537261,4.483002139,4.49857243,40.9,4.791887054,4.529994673,4.328868674,4.07623982,66080,39.3,14.4,21.6,10.1,14.6,2.6,23.6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
Indiana,Whitley,IndianaWhitley,76,56,39,39.2,20.7,4.207876622,3.006893708,4.222768479,4.229092829,40.8,4.526972162,4.245043574,4.109105864,3.626648268,57041,27,13.8,22.6,10.3,26.4,2.7,22.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Iowa,Bremer,IowaBremer,87,45,35,32.9,30.7,4.112839511,2.726727209,4.088986119,4.097187873,39.7,4.394136353,4.162385156,3.918397339,3.77480883,65440,37.1,15.4,22.8,9.1,15.5,5.5,20.2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,14,0,0,0,0,6.7
Iowa,Clinton,IowaClinton,87,56,37,38.8,17.9,4.311944485,3.170261715,4.364100521,4.381872854,42.2,4.674107588,4.392151545,4.125448733,4.033664963,50295,28.6,16.4,22.8,10.6,21.5,4.5,19.5,1,0,21,2,0,0,0,15,0,3,0,0,0,0,0,0,4,0,0,0,0,12,8,0,0,0,13.1
Missouri,Clinton,MissouriClinton,87,48,37,40,21.6,3.997211583,2.797959644,4.01140126,4.008983204,40.7,4.31122391,4.037187371,3.891481704,3.461498527,57591,29.2,18.2,21.8,13.8,17,3.5,31.7,1,0,21,2,0,0,0,15,0,3,0,0,0,0,0,0,4,0,0,0,0,12,8,0,0,0,9.9
Ohio,Clinton,OhioClinton,97,54,39,39.1,18.9,4.21216096,3.169968174,4.317415586,4.324837832,39.9,4.622172561,4.299725154,4.177853809,3.658583715,49997,27.4,16.6,24.2,10.4,21.4,4,25.6,1,0,21,2,0,0,0,15,0,3,0,0,0,0,0,0,4,0,0,0,0,12,8,0,0,0,14.8
Iowa,Harrison,IowaHarrison,87,49,37,37.2,19.5,3.830973397,2.45331834,3.84441504,3.854548936,44.1,4.150541541,3.910837765,3.745777218,3.387389826,57558,31.4,13.5,23,13.2,18.9,4.7,26.4,0,0,0,4,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,8.7
Mississippi,Harrison,MississippiHarrison,101,60,42,29.1,23.1,4.898439945,3.917085191,4.998912904,5.01231407,36,5.306695171,4.784909576,4.615750209,4.267148252,44684,28.6,23.9,24.6,11.7,11.2,2.4,22.7,0,0,0,4,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,17.5
Ohio,Harrison,OhioHarrison,49,23,1,47.9,11.6,3.787672965,2.7930916,3.878866337,3.888797067,46,4.184890082,3.875061263,3.753429842,3.241048151,46223,24.5,17,21.1,16.7,20.7,2.7,28.3,0,0,0,4,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,14.5
Texas,Harrison,TexasHarrison,100,52,36,34,19.1,4.428831051,3.359835482,4.51263104,4.532614261,37.9,4.823767572,4.469262225,4.328746458,3.892762235,48644,32.4,15.9,20.2,13.5,18,3.8,20.9,0,0,0,4,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,17.8
Iowa,Johnson,IowaJohnson,105,58,35,16.3,52.8,4.903393887,3.605520523,4.861922534,4.870614563,30,5.167320289,4.922050402,4.360309344,4.772152945,59965,47,17.8,20.8,5.2,9.2,4.2,18.9,1,0,0,0,0,0,0,0,0,2,13,6,1,0,0,0,0,0,0,0,0,10,4,0,0,0,16
Kansas,Johnson,KansasJohnson,117,56,36,14.5,56,5.511273585,4.245562017,5.457862224,5.474966159,37.5,5.767528383,5.526697164,5.179781516,5.250236974,81121,51,12.8,23.9,4.9,7.4,6.1,20.9,1,0,0,0,0,0,0,0,0,2,13,6,1,0,0,0,0,0,0,0,0,10,4,0,0,0,5.3
Texas,Johnson,TexasJohnson,105,50,34,35.9,18.7,4.889531398,3.731588765,4.911519814,4.913321019,36.8,5.213451346,4.856897985,4.736579744,4.215320251,60458,30.6,14.1,22.2,11.7,21.5,3.7,30.3,1,0,0,0,0,0,0,0,0,2,13,6,1,0,0,0,0,0,0,0,0,10,4,0,0,0,11
Wyoming,Johnson,WyomingJohnson,93,50,40,26.8,31.7,3.597695186,2.365487985,3.650987094,3.606166315,45.5,3.930184652,3.691435152,3.588943643,2.952792443,52415,32.8,18.9,19.4,16.9,12.1,7.7,24.6,1,0,0,0,0,0,0,0,0,2,13,6,1,0,0,0,0,0,0,0,0,10,4,0,0,0,9
Iowa,Linn,IowaLinn,105,60,40,27,33.1,5.046495164,3.878119485,5.039572737,5.051465102,37.5,5.34658962,5.102831455,4.725078163,4.847887162,62702,38.6,15.2,24.4,8.7,13,3.2,18.8,0,0,9,10,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,33,0,0,0,1,11.1
Iowa,Montgomery,IowaMontgomery,76,51,35,35.2,18.5,3.664735969,2.354108439,3.687439775,3.723127159,44,4.006679928,3.725911632,3.563362409,3.199480915,43674,30.4,17,22.3,10.6,19.6,4.9,19,0,0,7,2,0,0,0,12,2,4,24,17,7,0,2,0,0,0,0,0,0,26,24,0,0,0,13.2
Maryland,Montgomery,MarylandMontgomery,77,45,33,13.4,58.9,5.710678284,4.540767303,5.701040122,5.730575573,39,6.017088875,5.621194983,4.919078092,5.51642034,103178,56.1,15.4,18.1,5.7,4.7,5.9,34.7,0,0,7,2,0,0,0,12,2,4,24,17,7,0,2,0,0,0,0,0,0,26,24,0,0,0,7.3
North Carolina,Montgomery,North CarolinaMontgomery,83,47,35,34.6,15.7,4.024198232,2.877946952,4.131811071,4.139627248,43.3,4.436766739,4.10649687,3.922362097,3.633973156,38254,24.7,18.4,16.7,16.1,24.1,2.6,24,0,0,7,2,0,0,0,12,2,4,24,17,7,0,2,0,0,0,0,0,0,26,24,0,0,0,16.1
Ohio,Montgomery,OhioMontgomery,112,64,44,27.8,27.9,5.364909164,4.337059726,5.408501142,5.440720217,39.3,5.725939387,5.41805092,5.100663423,5.119229488,47045,37.1,18.8,23.3,6.2,14.7,3.2,21.5,0,0,7,2,0,0,0,12,2,4,24,17,7,0,2,0,0,0,0,0,0,26,24,0,0,0,15.3
Pennsylvania,Montgomery,PennsylvaniaMontgomery,99,56,38,23.6,49.3,5.615871177,4.531938515,5.601362389,5.625253786,41.3,5.914502352,5.70032376,5.262230327,5.496297109,84791,49.8,13.1,23,6.2,7.9,6.1,28.7,0,0,7,2,0,0,0,12,2,4,24,17,7,0,2,0,0,0,0,0,0,26,24,0,0,0,6
