,State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Unnamed: 0,county,state,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,Income,IncomeErr,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute
793,Vermont,Chittenden,VermontChittenden,98,47,36,19.0,51.3,88659,4451,79547,82505,36.5,162052,494,Chittenden,Vermont,853.0,343.0,473.0,66906.0,2119.0,47.6,16.0,21.2,6.5,8.6,5.4,21.1
794,Vermont,Rutland,VermontRutland,96,51,37,34.4,30.8,27352,2031,29079,30194,46.6,59273,2456,Rutland,Vermont,8000.0,3026.0,4679.0,52635.0,1977.0,34.2,19.5,23.1,10.8,12.5,5.2,21.1
795,Vermont,Windham,VermontWindham,31,19,9,29.5,38.1,19687,1327,20937,22213,47.0,43150,3045,Windham,Vermont,282.0,83.0,187.0,50831.0,1962.0,40.2,19.3,19.7,11.4,9.3,12.1,21.3
796,Virginia,Albemarle,VirginiaAlbemarle,66,47,35,15.8,55.1,52792,3002,50856,55499,38.8,106355,29,Albemarle,Virginia,64284.0,20804.0,42466.0,72265.0,2910.0,54.0,15.5,18.7,6.2,5.6,7.6,21.9
797,Virginia,Arlington,VirginiaArlington,90,46,33,7.8,75.3,144307,6773,115819,115984,34.5,231803,80,Arlington,Virginia,129498.0,22318.0,105344.0,112138.0,2139.0,69.0,10.5,13.8,4.1,2.7,6.6,28.6
798,Virginia,Botetourt,VirginiaBotetourt,69,20,3,32.3,28.3,16363,777,16388,16834,47.0,33222,238,Botetourt,Virginia,21071.0,15102.0,5705.0,64733.0,3179.0,38.4,14.2,22.4,10.5,14.5,3.8,28.3
799,Virginia,Bristol City,VirginiaBristol,55,43,24,29.7,25.4,6750,566,8004,8839,42.2,16843,269,Bristol,Virginia,7785.0,5347.0,2313.0,37844.0,4812.0,35.6,18.6,24.5,7.3,14.0,2.9,21.1
800,Virginia,Caroline,VirginiaCaroline,64,45,34,37.7,19.9,13995,1009,15138,15046,40.0,30184,387,Caroline,Virginia,16288.0,8336.0,7657.0,60925.0,2456.0,28.8,18.1,26.4,12.0,14.7,2.9,35.6
801,Virginia,Carroll,VirginiaCarroll,15,12,7,36.0,15.0,12078,1075,14963,14775,47.4,29738,400,Carroll,Virginia,15619.0,12659.0,2842.0,41145.0,2793.0,27.1,16.8,23.3,14.1,18.8,4.1,25.8
802,Virginia,Charles,VirginiaCharles,67,44,31,38.3,14.7,3375,235,3441,3554,50.3,6995,443,Charles,Virginia,4439.0,1761.0,2624.0,55069.0,4060.0,23.0,19.7,23.7,12.8,20.8,3.2,32.7
803,Virginia,Chesterfield,VirginiaChesterfield,61,44,32,23.6,40.5,175116,10971,163534,175913,38.8,339447,481,Chesterfield,Virginia,203188.0,93326.0,106935.0,76969.0,1205.0,42.1,14.8,25.6,7.9,9.7,4.8,26.4
804,Virginia,Covington City,VirginiaCovington,84,33,10,44.4,15.6,2181,231,2742,2840,42.8,5582,641,Covington,Virginia,2594.0,1580.0,964.0,35546.0,3357.0,18.3,18.6,34.5,8.9,19.7,2.5,17.8
805,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,591882,36515,566646,576883,37.9,1143529,888,Fairfax,Virginia,596358.0,168401.0,419943.0,117515.0,1314.0,56.6,14.7,18.4,5.7,4.7,6.3,32.1
806,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,591882,36515,566646,576883,37.9,1143529,889,Fairfax,Virginia,13397.0,4002.0,9192.0,106870.0,5914.0,53.0,18.1,18.6,6.8,3.6,7.2,31.2
807,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,591882,36515,11801,12064,38.1,23865,888,Fairfax,Virginia,596358.0,168401.0,419943.0,117515.0,1314.0,56.6,14.7,18.4,5.7,4.7,6.3,32.1
808,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,591882,36515,11801,12064,38.1,23865,889,Fairfax,Virginia,13397.0,4002.0,9192.0,106870.0,5914.0,53.0,18.1,18.6,6.8,3.6,7.2,31.2
809,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,12304,734,566646,576883,37.9,1143529,888,Fairfax,Virginia,596358.0,168401.0,419943.0,117515.0,1314.0,56.6,14.7,18.4,5.7,4.7,6.3,32.1
810,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,12304,734,566646,576883,37.9,1143529,889,Fairfax,Virginia,13397.0,4002.0,9192.0,106870.0,5914.0,53.0,18.1,18.6,6.8,3.6,7.2,31.2
811,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,12304,734,11801,12064,38.1,23865,888,Fairfax,Virginia,596358.0,168401.0,419943.0,117515.0,1314.0,56.6,14.7,18.4,5.7,4.7,6.3,32.1
812,Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,12304,734,11801,12064,38.1,23865,889,Fairfax,Virginia,13397.0,4002.0,9192.0,106870.0,5914.0,53.0,18.1,18.6,6.8,3.6,7.2,31.2
813,Virginia,Fauquier,VirginiaFauquier,61,42,31,26.6,36.4,35091,1721,34283,34832,41.4,69115,902,Fauquier,Virginia,43448.0,25106.0,17565.0,94775.0,3957.0,42.8,16.6,20.8,12.4,7.4,7.3,39.8
814,Virginia,Frederick,VirginiaFrederick,78,45,35,32.4,28.3,46376,2260,42405,42748,40.6,85153,972,Frederick,Virginia,48736.0,30755.0,17200.0,71037.0,1954.0,37.3,13.3,24.2,11.5,13.7,4.6,31.1
815,Virginia,Giles,VirginiaGiles,200,61,37,38.7,18.1,7255,484,8252,8562,44.5,16814,1030,Giles,Virginia,9157.0,6876.0,2156.0,49734.0,2997.0,25.2,20.4,20.8,12.3,21.4,1.8,24.9
816,Virginia,Hampton City,VirginiaHampton,64,45,34,29.1,26.9,59090,5514,65275,70308,36.1,135583,1163,Hampton,Virginia,65656.0,18430.0,46220.0,52021.0,1382.0,34.0,18.5,24.1,9.8,13.6,2.4,22.4
817,Virginia,Hanover,VirginiaHanover,64,45,34,25.5,39.8,55136,2798,51222,53227,42.9,104449,1175,Hanover,Virginia,70728.0,44318.0,25307.0,84955.0,2275.0,45.4,13.8,24.9,8.9,7.1,6.9,26.1
818,Virginia,Henrico,VirginiaHenrico,71,48,36,21.2,43.7,168617,11704,154247,171395,38.5,325642,1235,Henrico,Virginia,182426.0,63440.0,116572.0,66447.0,1191.0,44.4,15.4,26.1,5.8,8.3,5.2,22.3
819,Virginia,Hopewell City,VirginiaHopewell,15,13,6,36.7,14.8,8758,1053,10375,12033,36.5,22408,1279,Hopewell,Virginia,9606.0,4018.0,5427.0,40712.0,2737.0,25.4,20.3,27.1,10.6,16.6,2.1,24.0
820,Virginia,Loudoun,VirginiaLoudoun,108,45,33,12.4,61.3,211258,11936,190737,194406,36.0,385143,1698,Loudoun,Virginia,223599.0,82088.0,138372.0,129588.0,2111.0,57.3,13.2,19.9,4.5,5.1,7.0,33.7
821,Virginia,Lynchburg City,VirginiaLynchburg,54,38,21,25.2,35.6,33405,2610,37515,42616,28.2,80131,1717,Lynchburg,Virginia,36002.0,17097.0,18048.0,41971.0,1414.0,37.9,22.4,21.9,6.7,11.1,3.7,17.4
822,Virginia,Madison,VirginiaMadison,54,45,37,36.3,23.4,7026,280,6350,6789,44.8,13139,1752,Madison,Virginia,8129.0,5300.0,2698.0,52287.0,4596.0,32.2,17.3,24.9,13.2,12.3,5.1,30.5
823,Virginia,Norfolk City,VirginiaNorfolk,60,31,17,25.6,28.8,102074,9751,128293,117299,30.5,245592,2069,Norfolk,Virginia,89491.0,23443.0,64440.0,47137.0,930.0,33.6,22.0,22.6,10.5,11.3,3.0,21.2
824,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,11493,11463,30.8,22956,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
825,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,11493,11463,30.8,22956,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
826,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,11493,11463,30.8,22956,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
827,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,20612,17282,37.0,37894,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
828,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,20612,17282,37.0,37894,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
829,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,20612,17282,37.0,37894,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
830,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,227951,228798,34.9,456749,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
831,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,227951,228798,34.9,456749,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
832,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,9415,652,227951,228798,34.9,456749,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
833,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,11493,11463,30.8,22956,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
834,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,11493,11463,30.8,22956,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
835,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,11493,11463,30.8,22956,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
836,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,20612,17282,37.0,37894,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
837,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,20612,17282,37.0,37894,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
838,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,20612,17282,37.0,37894,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
839,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,227951,228798,34.9,456749,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
840,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,227951,228798,34.9,456749,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
841,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,13928,969,227951,228798,34.9,456749,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
842,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,11493,11463,30.8,22956,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
843,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,11493,11463,30.8,22956,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
844,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,11493,11463,30.8,22956,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
845,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,20612,17282,37.0,37894,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
846,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,20612,17282,37.0,37894,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
847,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,20612,17282,37.0,37894,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
848,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,227951,228798,34.9,456749,2316,Prince,Virginia,9543.0,4434.0,4973.0,44147.0,3938.0,30.2,27.5,22.9,9.7,9.7,3.6,21.4
849,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,227951,228798,34.9,456749,2317,Prince,Virginia,17401.0,10103.0,7103.0,68461.0,3433.0,35.7,16.7,24.8,9.3,13.4,3.1,25.7
850,Virginia,Prince Edward,VirginiaPrince,49,42,30,34.1,26.8,229901,16028,227951,228798,34.9,456749,2319,Prince,Virginia,227327.0,81222.0,142863.0,101059.0,1440.0,43.4,17.7,22.4,9.1,7.4,4.2,39.1
851,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,3851,197,4928,3950,45.8,8878,2399,Richmond,Virginia,4091.0,2547.0,1513.0,47341.0,4376.0,32.1,16.0,21.9,14.0,16.0,11.1,24.7
852,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,3851,197,4928,3950,45.8,8878,2400,Richmond,Virginia,109674.0,16500.0,91503.0,42356.0,832.0,41.0,21.1,22.3,6.4,9.1,4.2,21.9
853,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,3851,197,106222,117565,33.8,223787,2399,Richmond,Virginia,4091.0,2547.0,1513.0,47341.0,4376.0,32.1,16.0,21.9,14.0,16.0,11.1,24.7
854,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,3851,197,106222,117565,33.8,223787,2400,Richmond,Virginia,109674.0,16500.0,91503.0,42356.0,832.0,41.0,21.1,22.3,6.4,9.1,4.2,21.9
855,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,109370,10592,4928,3950,45.8,8878,2399,Richmond,Virginia,4091.0,2547.0,1513.0,47341.0,4376.0,32.1,16.0,21.9,14.0,16.0,11.1,24.7
856,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,109370,10592,4928,3950,45.8,8878,2400,Richmond,Virginia,109674.0,16500.0,91503.0,42356.0,832.0,41.0,21.1,22.3,6.4,9.1,4.2,21.9
857,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,109370,10592,106222,117565,33.8,223787,2399,Richmond,Virginia,4091.0,2547.0,1513.0,47341.0,4376.0,32.1,16.0,21.9,14.0,16.0,11.1,24.7
858,Virginia,Richmond City,VirginiaRichmond,77,44,29,35.4,17.7,109370,10592,106222,117565,33.8,223787,2400,Richmond,Virginia,109674.0,16500.0,91503.0,42356.0,832.0,41.0,21.1,22.3,6.4,9.1,4.2,21.9
859,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,46231,2489,44850,48733,43.6,93583,2412,Roanoke,Virginia,57439.0,34268.0,22261.0,62134.0,1707.0,41.8,15.2,25.5,6.4,11.1,4.3,22.4
860,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,46231,2489,44850,48733,43.6,93583,2413,Roanoke,Virginia,43157.0,15607.0,26773.0,41483.0,1343.0,31.9,21.4,24.9,7.9,13.8,2.6,20.8
861,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,46231,2489,47775,51846,38.7,99621,2412,Roanoke,Virginia,57439.0,34268.0,22261.0,62134.0,1707.0,41.8,15.2,25.5,6.4,11.1,4.3,22.4
862,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,46231,2489,47775,51846,38.7,99621,2413,Roanoke,Virginia,43157.0,15607.0,26773.0,41483.0,1343.0,31.9,21.4,24.9,7.9,13.8,2.6,20.8
863,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,45388,3786,44850,48733,43.6,93583,2412,Roanoke,Virginia,57439.0,34268.0,22261.0,62134.0,1707.0,41.8,15.2,25.5,6.4,11.1,4.3,22.4
864,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,45388,3786,44850,48733,43.6,93583,2413,Roanoke,Virginia,43157.0,15607.0,26773.0,41483.0,1343.0,31.9,21.4,24.9,7.9,13.8,2.6,20.8
865,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,45388,3786,47775,51846,38.7,99621,2412,Roanoke,Virginia,57439.0,34268.0,22261.0,62134.0,1707.0,41.8,15.2,25.5,6.4,11.1,4.3,22.4
866,Virginia,Roanoke,VirginiaRoanoke,69,48,35,25.0,35.6,45388,3786,47775,51846,38.7,99621,2413,Roanoke,Virginia,43157.0,15607.0,26773.0,41483.0,1343.0,31.9,21.4,24.9,7.9,13.8,2.6,20.8
867,Virginia,Rockbridge,VirginiaRockbridge,49,42,31,33.7,26.7,9892,575,11185,11324,48.7,22509,2424,Rockbridge,Virginia,12368.0,8047.0,4022.0,53918.0,3825.0,34.3,16.8,21.3,11.0,16.5,7.5,23.5
868,Virginia,Rockingham,VirginiaRockingham,74,44,32,35.1,26.3,39573,1952,38910,40534,41.6,79444,2429,Rockingham,Virginia,43646.0,30349.0,12644.0,57651.0,1698.0,32.3,15.3,24.6,12.1,15.7,5.0,21.7
869,Virginia,Salem City,VirginiaSalem,66,42,23,29.0,27.9,11938,733,11902,13617,41.3,25519,2465,Salem,Virginia,13053.0,7685.0,5148.0,53990.0,2528.0,37.0,19.2,26.5,6.3,11.0,4.7,19.6
870,Virginia,Stafford,VirginiaStafford,84,44,32,22.9,39.9,68242,4099,72540,71472,35.3,144012,2646,Stafford,Virginia,79257.0,37636.0,40245.0,103005.0,2824.0,47.3,15.9,22.5,8.5,5.9,5.7,40.9
871,Virginia,Suffolk City,VirginiaSuffolk,67,44,36,27.1,29.5,41643,2903,43085,46075,38.2,89160,2688,Suffolk,Virginia,49482.0,20082.0,28676.0,68089.0,1784.0,39.1,17.4,22.4,9.2,12.0,3.4,28.4
872,Virginia,Virginia Beach City,VirginiaVirginia,71,45,23,24.0,38.8,4075237,271407,221285,228850,35.9,450135,2872,Virginia,Virginia,227561.0,105087.0,117393.0,70500.0,1124.0,40.0,17.2,25.8,9.0,8.0,3.8,23.7
873,Virginia,Virginia Beach City,VirginiaVirginia,71,45,23,24.0,38.8,215991,14331,221285,228850,35.9,450135,2872,Virginia,Virginia,227561.0,105087.0,117393.0,70500.0,1124.0,40.0,17.2,25.8,9.0,8.0,3.8,23.7
874,Virginia,Winchester City,VirginiaWinchester,18,12,6,24.6,35.1,14041,871,13573,14216,37.3,27789,3043,Winchester,Virginia,12044.0,5221.0,6610.0,49330.0,3199.0,35.6,22.3,22.9,8.6,10.6,6.6,24.8
875,Virginia,Wythe,VirginiaWythe,61,45,34,37.9,19.0,12760,1067,14112,14828,44.9,28940,3084,Wythe,Virginia,15046.0,11733.0,3143.0,46119.0,2969.0,28.8,20.9,22.8,8.3,19.2,3.4,23.4
876,Washington,Adams,WashingtonAdams,241,33,13,28.7,14.3,8584,677,9844,9608,28.3,19452,18,Adams,Washington,5109.0,3449.0,1562.0,48131.0,5933.0,22.8,13.9,14.1,29.2,19.9,5.7,17.8
877,Washington,Asotin,WashingtonAsotin,289,62,29,28.0,21.4,9845,538,10721,11616,45.0,22337,91,Asotin,Washington,11795.0,7259.0,4233.0,47483.0,4845.0,30.0,19.5,27.3,11.1,12.1,4.1,15.4
878,Washington,Benton,WashingtonBenton,908,54,33,24.5,30.9,94682,8461,97139,97029,35.7,194168,185,Benton,Washington,100997.0,59746.0,38081.0,63001.0,1568.0,39.4,16.3,21.2,11.3,11.8,4.2,21.8
879,Washington,Chelan,WashingtonChelan,489,54,21,26.4,25.8,40497,3693,37764,37993,40.2,75757,463,Chelan,Washington,42387.0,22476.0,19005.0,54975.0,2156.0,30.4,19.6,21.4,15.4,13.2,6.8,18.6
880,Washington,Clallam,WashingtonClallam,309,47,33,26.3,27.4,26303,2977,36857,37630,50.5,74487,511,Clallam,Washington,48267.0,22732.0,24335.0,48002.0,1653.0,30.2,23.3,24.2,11.0,11.2,5.6,21.2
881,Washington,Clark,WashingtonClark,509,58,27,24.2,30.6,221896,20682,230092,235292,38.2,465384,525,Clark,Washington,272477.0,125833.0,139863.0,67832.0,868.0,36.3,17.0,23.7,9.6,13.5,6.6,26.4
882,Washington,Columbia,WashingtonColumbia,233,41,18,21.7,25.6,1599,125,1930,2071,49.4,4001,606,Columbia,Washington,2397.0,1699.0,644.0,46250.0,5936.0,33.8,18.1,25.2,13.6,9.3,5.3,22.6
883,Washington,Cowlitz,WashingtonCowlitz,257,38,16,30.6,17.0,43999,4523,51937,53175,41.5,105112,644,Cowlitz,Washington,59608.0,34215.0,23802.0,49804.0,1607.0,27.7,19.4,21.3,12.8,18.8,4.8,24.6
884,Washington,Franklin,WashingtonFranklin,260,34,14,25.5,17.7,38664,3833,47145,43515,30.0,90660,968,Franklin,Washington,31833.0,17849.0,13148.0,60275.0,1817.0,25.6,17.6,18.0,22.1,16.7,3.4,21.5
885,Washington,Garfield,WashingtonGarfield,228,36,15,27.9,24.5,750,69,1099,1125,45.5,2224,1007,Garfield,Washington,1470.0,1062.0,362.0,51399.0,4518.0,33.7,19.9,23.7,9.5,13.2,6.2,20.0
886,Washington,Grant,WashingtonGrant,283,39,16,27.2,17.7,43247,4195,48099,46761,32.7,94860,1081,Grant,Washington,36878.0,24442.0,11572.0,52382.0,1805.0,27.8,16.0,16.6,26.1,13.5,6.2,18.9
887,Washington,Grays Harbor,WashingtonGrays,218,38,20,34.0,16.5,25653,3402,36981,34986,43.7,71967,1090,Grays,Washington,36551.0,18960.0,16623.0,45483.0,2355.0,28.5,23.6,22.9,11.5,13.5,6.4,25.8
888,Washington,Jefferson,WashingtonJefferson,208,33,18,20.7,44.3,11850,1231,15354,15502,57.9,30856,1409,Jefferson,Washington,24352.0,6786.0,17067.0,51842.0,3291.0,35.4,21.9,22.2,12.8,7.7,8.1,23.5
889,Washington,King,WashingtonKing,275,62,36,15.0,52.5,1190168,96440,1082940,1080317,37.1,2163257,1488,King,Washington,1197363.0,267523.0,904132.0,83571.0,617.0,51.0,15.0,19.9,5.5,8.5,6.5,29.1
890,Washington,Kitsap,WashingtonKitsap,221,38,18,22.2,33.2,119140,9952,134094,128381,39.0,262475,1502,Kitsap,Washington,156733.0,61204.0,89812.0,68336.0,1336.0,38.9,18.8,21.3,10.4,10.5,6.1,30.3
891,Washington,Kittitas,WashingtonKittitas,459,54,18,24.9,32.3,20087,1998,22555,22270,33.1,44825,1503,Kittitas,Washington,25579.0,13778.0,11004.0,53163.0,1678.0,33.0,22.4,21.8,12.0,10.9,5.1,21.3
892,Washington,Klickitat,WashingtonKlickitat,669,39,17,24.8,31.5,9002,808,10751,10645,46.6,21396,1507,Klickitat,Washington,12720.0,6866.0,5608.0,51258.0,2597.0,32.8,17.7,19.9,16.6,12.9,12.0,24.1
893,Washington,Lewis,WashingtonLewis,233,34,19,29.1,17.7,31819,3284,38509,38438,43.1,76947,1631,Lewis,Washington,44935.0,29318.0,14462.0,46387.0,1943.0,26.4,19.9,23.8,12.3,17.6,5.2,27.1
894,Washington,Mason,WashingtonMason,324,41,18,31.2,17.6,23009,2508,32413,30214,45.6,62627,1815,Mason,Washington,36432.0,18342.0,16999.0,53087.0,2046.0,28.6,19.9,22.1,17.1,12.2,5.3,32.1
895,Washington,Okanogan,WashingtonOkanogan,423,71,35,30.3,20.0,17822,1759,21061,20577,42.9,41638,2100,Okanogan,Washington,20561.0,11544.0,8621.0,42598.0,2416.0,29.1,19.3,20.6,18.5,12.5,6.3,17.2
896,Washington,Pend Oreille,WashingtonPend,59,53,35,31.0,20.8,4428,530,6694,6525,50.6,13219,2192,Pend,Washington,8422.0,5655.0,2578.0,49184.0,3109.0,33.9,18.0,17.0,17.3,13.8,7.2,29.2
897,Washington,Pierce,WashingtonPierce,231,62,40,27.2,27.2,406822,43374,427571,432269,36.1,859840,2235,Pierce,Washington,458080.0,196592.0,248142.0,63881.0,771.0,33.9,17.9,24.3,10.4,13.4,4.5,31.2
898,Washington,Skagit,WashingtonSkagit,52,31,16,26.3,26.2,56374,6124,61376,62531,41.5,123907,2593,Skagit,Washington,67856.0,30389.0,35741.0,59263.0,1403.0,31.7,19.3,21.4,13.6,14.0,5.8,25.4
899,Washington,Snohomish,WashingtonSnohomish,225,64,30,23.3,32.8,403863,37293,394526,392094,37.8,786620,2601,Snohomish,Washington,432301.0,165128.0,254917.0,78020.0,836.0,38.9,16.3,22.7,10.5,11.6,5.2,31.8
900,Washington,Spokane,WashingtonSpokane,479,52,33,23.2,30.8,234789,22519,246906,250969,37.5,497875,2617,Spokane,Washington,291366.0,147635.0,134884.0,52159.0,791.0,35.9,18.9,25.8,7.9,11.6,5.2,21.5
901,Washington,Stevens,WashingtonStevens,536,63,32,34.5,18.7,16799,1746,21944,22270,46.6,44214,2671,Stevens,Washington,21523.0,14566.0,6563.0,47272.0,2627.0,29.3,17.6,23.4,15.1,14.7,5.6,27.8
902,Washington,Thurston,WashingtonThurston,217,44,25,21.3,35.7,132365,11947,134402,140282,39.0,274684,2763,Thurston,Washington,161987.0,63087.0,94076.0,66113.0,1328.0,41.9,16.2,23.9,8.0,10.1,4.8,25.6
903,Washington,Walla Walla,WashingtonWalla,819,50,22,19.8,29.8,28096,2069,30830,29406,37.1,60236,2887,Walla,Washington,23300.0,12068.0,10705.0,52630.0,2025.0,36.0,20.6,21.2,11.7,10.4,5.2,15.6
904,Washington,Whatcom,WashingtonWhatcom,212,60,29,23.4,34.3,103992,10724,107228,109584,37.0,216812,3001,Whatcom,Washington,137129.0,50311.0,83342.0,56419.0,1506.0,35.3,19.8,22.9,9.9,12.1,5.9,21.0
905,Washington,Whitman,WashingtonWhitman,212,35,15,15.9,49.8,20683,1301,24749,23844,24.6,48593,3017,Whitman,Washington,19001.0,8273.0,10106.0,41574.0,2048.0,48.2,18.8,16.9,7.7,8.4,5.1,15.3
906,Washington,Yakima,WashingtonYakima,465,76,35,28.1,16.7,118071,12688,124900,124425,32.8,249325,3086,Yakima,Washington,93467.0,49550.0,41999.0,47470.0,1167.0,24.6,16.8,19.7,21.9,16.9,3.7,18.9
