,State_x,Area_name,First Word of Each County,# Employed,State_y,# Unemployed
2526,TN,"McMinn County, TN",McMinn,21579.0,TN,1814.0
2527,TN,"McNairy County, TN",McNairy,7622.0,TN,726.0
2528,TN,"Macon County, TN",Macon,10428.0,TN,728.0
2529,TN,"Madison County, TN",Madison,45343.0,TN,3685.0
2530,TN,"Marion County, TN",Marion,11409.0,TN,935.0
2531,TN,"Marshall County, TN",Marshall,13978.0,TN,1396.0
2532,TN,"Maury County, TN",Maury,45854.0,TN,4061.0
2533,TN,"Meigs County, TN",Meigs,4746.0,TN,449.0
2534,TN,"Monroe County, TN",Monroe,18479.0,TN,1611.0
2535,TN,"Montgomery County, TN",Montgomery,79666.0,TN,6568.0
2536,TN,"Moore County, TN",Moore,3416.0,TN,194.0
2537,TN,"Morgan County, TN",Morgan,7153.0,TN,501.0
2538,TN,"Obion County, TN",Obion,11322.0,TN,858.0
2539,TN,"Overton County, TN",Overton,9074.0,TN,615.0
2540,TN,"Perry County, TN",Perry,2705.0,TN,284.0
2541,TN,"Pickett County, TN",Pickett,2104.0,TN,137.0
2542,TN,"Polk County, TN",Polk,6943.0,TN,512.0
2543,TN,"Putnam County, TN",Putnam,32661.0,TN,2309.0
2544,TN,"Rhea County, TN",Rhea,11732.0,TN,1279.0
2545,TN,"Roane County, TN",Roane,21508.0,TN,1513.0
2546,TN,"Robertson County, TN",Robertson,35018.0,TN,2282.0
2547,TN,"Rutherford County, TN",Rutherford,171731.0,TN,12637.0
2548,TN,"Scott County, TN",Scott,7470.0,TN,700.0
2549,TN,"Sequatchie County, TN",Sequatchie,5664.0,TN,482.0
2550,TN,"Sevier County, TN",Sevier,48540.0,TN,5181.0
2551,TN,"Shelby County, TN",Shelby,404507.0,TN,43262.0
2552,TN,"Smith County, TN",Smith,8701.0,TN,558.0
2553,TN,"Stewart County, TN",Stewart,5053.0,TN,359.0
2554,TN,"Sullivan County, TN",Sullivan,64370.0,TN,4982.0
2555,TN,"Sumner County, TN",Sumner,95424.0,TN,6645.0
2556,TN,"Tipton County, TN",Tipton,25612.0,TN,1886.0
2557,TN,"Trousdale County, TN",Trousdale,5055.0,TN,328.0
2558,TN,"Unicoi County, TN",Unicoi,6497.0,TN,586.0
2559,TN,"Union County, TN",Union,7088.0,TN,522.0
2560,TN,"Van Buren County, TN",Van,1836.0,TN,175.0
2561,TN,"Warren County, TN",Warren,15564.0,TN,1512.0
2562,TN,"Washington County, TN",Washington,55928.0,TN,3855.0
2563,TN,"Wayne County, TN",Wayne,5957.0,TN,457.0
2564,TN,"Weakley County, TN",Weakley,14554.0,TN,902.0
2565,TN,"White County, TN",White,11155.0,TN,856.0
2566,TN,"Williamson County, TN",Williamson,120874.0,TN,6123.0
2567,TN,"Wilson County, TN",Wilson,71882.0,TN,4812.0
2568,TX,Texas,Texas,12915337.0,TX,1067982.0
2569,TX,"Anderson County, TX",Anderson,22013.0,TX,1312.0
2570,TX,"Andrews County, TX",Andrews,8466.0,TX,754.0
2571,TX,"Angelina County, TX",Angelina,32783.0,TX,2712.0
2572,TX,"Aransas County, TX",Aransas,8291.0,TX,767.0
2573,TX,"Archer County, TX",Archer,3703.0,TX,208.0
2574,TX,"Armstrong County, TX",Armstrong,875.0,TX,39.0
2575,TX,"Atascosa County, TX",Atascosa,19979.0,TX,1843.0
2576,TX,"Austin County, TX",Austin,12741.0,TX,897.0
2577,TX,"Bailey County, TX",Bailey,2323.0,TX,117.0
2578,TX,"Bandera County, TX",Bandera,9261.0,TX,574.0
2579,TX,"Bastrop County, TX",Bastrop,40016.0,TX,2557.0
2580,TX,"Baylor County, TX",Baylor,1705.0,TX,62.0
2581,TX,"Bee County, TX",Bee,8932.0,TX,974.0
2582,TX,"Bell County, TX",Bell,134459.0,TX,10099.0
2583,TX,"Bexar County, TX",Bexar,871017.0,TX,71110.0
2584,TX,"Blanco County, TX",Blanco,6322.0,TX,251.0
2585,TX,"Borden County, TX",Borden,416.0,TX,14.0
2586,TX,"Bosque County, TX",Bosque,7876.0,TX,454.0
2587,TX,"Bowie County, TX",Bowie,35891.0,TX,2864.0
2588,TX,"Brazoria County, TX",Brazoria,162442.0,TX,15267.0
2589,TX,"Brazos County, TX",Brazos,110366.0,TX,6233.0
2590,TX,"Brewster County, TX",Brewster,3811.0,TX,272.0
2591,TX,"Briscoe County, TX",Briscoe,540.0,TX,27.0
2592,TX,"Brooks County, TX",Brooks,2323.0,TX,278.0
2593,TX,"Brown County, TX",Brown,14253.0,TX,992.0
2594,TX,"Burleson County, TX",Burleson,7661.0,TX,519.0
2595,TX,"Burnet County, TX",Burnet,22567.0,TX,1119.0
2596,TX,"Caldwell County, TX",Caldwell,18096.0,TX,1226.0
2597,TX,"Calhoun County, TX",Calhoun,11296.0,TX,699.0
2598,TX,"Callahan County, TX",Callahan,5654.0,TX,325.0
2599,TX,"Cameron County, TX",Cameron,151855.0,TX,17219.0
2600,TX,"Camp County, TX",Camp,4639.0,TX,369.0
2601,TX,"Carson County, TX",Carson,2808.0,TX,122.0
2602,TX,"Cass County, TX",Cass,11299.0,TX,970.0
2603,TX,"Castro County, TX",Castro,3200.0,TX,120.0
2604,TX,"Chambers County, TX",Chambers,17944.0,TX,1892.0
2605,TX,"Cherokee County, TX",Cherokee,19624.0,TX,1679.0
2606,TX,"Childress County, TX",Childress,2940.0,TX,114.0
2607,TX,"Clay County, TX",Clay,4528.0,TX,265.0
2608,TX,"Cochran County, TX",Cochran,1035.0,TX,79.0
2609,TX,"Coke County, TX",Coke,1298.0,TX,76.0
2610,TX,"Coleman County, TX",Coleman,2673.0,TX,213.0
2611,TX,"Collin County, TX",Collin,534617.0,TX,36006.0
2612,TX,"Collingsworth County, TX",Collingsworth,1035.0,TX,46.0
2613,TX,"Colorado County, TX",Colorado,9155.0,TX,538.0
2614,TX,"Comal County, TX",Comal,70311.0,TX,4639.0
2615,TX,"Comanche County, TX",Comanche,5309.0,TX,309.0
2616,TX,"Concho County, TX",Concho,1261.0,TX,59.0
2617,TX,"Cooke County, TX",Cooke,18001.0,TX,1369.0
2618,TX,"Coryell County, TX",Coryell,22401.0,TX,1573.0
2619,TX,"Cottle County, TX",Cottle,542.0,TX,28.0
2620,TX,"Crane County, TX",Crane,1403.0,TX,221.0
2621,TX,"Crockett County, TX",Crockett,1421.0,TX,138.0
2622,TX,"Crosby County, TX",Crosby,2265.0,TX,124.0
2623,TX,"Culberson County, TX",Culberson,1075.0,TX,75.0
2624,TX,"Dallam County, TX",Dallam,3645.0,TX,105.0
2625,TX,"Dallas County, TX",Dallas,1251192.0,TX,103841.0
2626,TX,"Dawson County, TX",Dawson,4160.0,TX,398.0
2627,TX,"Deaf Smith County, TX",Deaf,8257.0,TX,310.0
2628,TX,"Delta County, TX",Delta,2268.0,TX,133.0
2629,TX,"Denton County, TX",Denton,471296.0,TX,32666.0
2630,TX,"DeWitt County, TX",DeWitt,8695.0,TX,558.0
2631,TX,"Dickens County, TX",Dickens,629.0,TX,42.0
2632,TX,"Dimmit County, TX",Dimmit,6074.0,TX,413.0
2633,TX,"Donley County, TX",Donley,1360.0,TX,63.0
2634,TX,"Duval County, TX",Duval,4275.0,TX,589.0
2635,TX,"Eastland County, TX",Eastland,6893.0,TX,497.0
2636,TX,"Ector County, TX",Ector,73736.0,TX,9116.0
2637,TX,"Edwards County, TX",Edwards,1207.0,TX,44.0
2638,TX,"Ellis County, TX",Ellis,87937.0,TX,5641.0
2639,TX,"El Paso County, TX",El,333991.0,TX,30094.0
2640,TX,"Erath County, TX",Erath,18863.0,TX,1150.0
2641,TX,"Falls County, TX",Falls,6141.0,TX,390.0
2642,TX,"Fannin County, TX",Fannin,15984.0,TX,788.0
2643,TX,"Fayette County, TX",Fayette,11238.0,TX,555.0
2644,TX,"Fisher County, TX",Fisher,1533.0,TX,72.0
2645,TX,"Floyd County, TX",Floyd,2361.0,TX,155.0
2646,TX,"Foard County, TX",Foard,552.0,TX,24.0
2647,TX,"Fort Bend County, TX",Fort,364410.0,TX,30538.0
2648,TX,"Franklin County, TX",Franklin,4570.0,TX,257.0
2649,TX,"Freestone County, TX",Freestone,5820.0,TX,528.0
2650,TX,"Frio County, TX",Frio,8996.0,TX,541.0
2651,TX,"Gaines County, TX",Gaines,9177.0,TX,543.0
2652,TX,"Galveston County, TX",Galveston,150218.0,TX,14390.0
2653,TX,"Garza County, TX",Garza,1883.0,TX,137.0
2654,TX,"Gillespie County, TX",Gillespie,12630.0,TX,635.0
2655,TX,"Glasscock County, TX",Glasscock,768.0,TX,29.0
2656,TX,"Goliad County, TX",Goliad,2917.0,TX,244.0
2657,TX,"Gonzales County, TX",Gonzales,9046.0,TX,515.0
2658,TX,"Gray County, TX",Gray,7150.0,TX,633.0
2659,TX,"Grayson County, TX",Grayson,60453.0,TX,3761.0
2660,TX,"Gregg County, TX",Gregg,51883.0,TX,4682.0
2661,TX,"Grimes County, TX",Grimes,10191.0,TX,891.0
2662,TX,"Guadalupe County, TX",Guadalupe,75677.0,TX,4933.0
2663,TX,"Hale County, TX",Hale,11027.0,TX,799.0
2664,TX,"Hall County, TX",Hall,1014.0,TX,62.0
2665,TX,"Hamilton County, TX",Hamilton,3589.0,TX,170.0
2666,TX,"Hansford County, TX",Hansford,2415.0,TX,87.0
2667,TX,"Hardeman County, TX",Hardeman,1635.0,TX,75.0
2668,TX,"Hardin County, TX",Hardin,22768.0,TX,2251.0
2669,TX,"Harris County, TX",Harris,2088449.0,TX,204310.0
2670,TX,"Harrison County, TX",Harrison,26843.0,TX,2290.0
2671,TX,"Hartley County, TX",Hartley,2579.0,TX,54.0
2672,TX,"Haskell County, TX",Haskell,2539.0,TX,114.0
2673,TX,"Hays County, TX",Hays,113639.0,TX,7665.0
2674,TX,"Hemphill County, TX",Hemphill,1768.0,TX,82.0
2675,TX,"Henderson County, TX",Henderson,34746.0,TX,2377.0
2676,TX,"Hidalgo County, TX",Hidalgo,318076.0,TX,41893.0
2677,TX,"Hill County, TX",Hill,15271.0,TX,1023.0
2678,TX,"Hockley County, TX",Hockley,9826.0,TX,845.0
2679,TX,"Hood County, TX",Hood,25745.0,TX,1833.0
2680,TX,"Hopkins County, TX",Hopkins,16589.0,TX,895.0
2681,TX,"Houston County, TX",Houston,9481.0,TX,529.0
2682,TX,"Howard County, TX",Howard,12409.0,TX,1093.0
2683,TX,"Hudspeth County, TX",Hudspeth,1706.0,TX,149.0
2684,TX,"Hunt County, TX",Hunt,40659.0,TX,2847.0
2685,TX,"Hutchinson County, TX",Hutchinson,7926.0,TX,613.0
2686,TX,"Irion County, TX",Irion,707.0,TX,45.0
2687,TX,"Jack County, TX",Jack,3155.0,TX,238.0
2688,TX,"Jackson County, TX",Jackson,6907.0,TX,422.0
2689,TX,"Jasper County, TX",Jasper,11440.0,TX,1443.0
2690,TX,"Jeff Davis County, TX",Jeff,925.0,TX,50.0
2691,TX,"Jefferson County, TX",Jefferson,93022.0,TX,12570.0
2692,TX,"Jim Hogg County, TX",Jim,1711.0,TX,180.0
2693,TX,"Jim Wells County, TX",Jim,14033.0,TX,2094.0
2694,TX,"Johnson County, TX",Johnson,77541.0,TX,5390.0
2695,TX,"Jones County, TX",Jones,5337.0,TX,401.0
2696,TX,"Karnes County, TX",Karnes,6567.0,TX,440.0
2697,TX,"Kaufman County, TX",Kaufman,62886.0,TX,4377.0
2698,TX,"Kendall County, TX",Kendall,21007.0,TX,1116.0
2699,TX,"Kenedy County, TX",Kenedy,174.0,TX,10.0
2700,TX,"Kent County, TX",Kent,440.0,TX,18.0
2701,TX,"Kerr County, TX",Kerr,20365.0,TX,1271.0
2702,TX,"Kimble County, TX",Kimble,1717.0,TX,92.0
2703,TX,"King County, TX",King,232.0,TX,4.0
2704,TX,"Kinney County, TX",Kinney,1233.0,TX,79.0
2705,TX,"Kleberg County, TX",Kleberg,12277.0,TX,1125.0
2706,TX,"Knox County, TX",Knox,1372.0,TX,82.0
2707,TX,"Lamar County, TX",Lamar,21989.0,TX,1518.0
2708,TX,"Lamb County, TX",Lamb,4960.0,TX,274.0
2709,TX,"Lampasas County, TX",Lampasas,8556.0,TX,485.0
2710,TX,"La Salle County, TX",La,3442.0,TX,251.0
2711,TX,"Lavaca County, TX",Lavaca,7965.0,TX,441.0
2712,TX,"Lee County, TX",Lee,8706.0,TX,452.0
2713,TX,"Leon County, TX",Leon,5644.0,TX,477.0
2714,TX,"Liberty County, TX",Liberty,30011.0,TX,3571.0
2715,TX,"Limestone County, TX",Limestone,7767.0,TX,596.0
2716,TX,"Lipscomb County, TX",Lipscomb,1477.0,TX,64.0
2717,TX,"Live Oak County, TX",Live,4791.0,TX,386.0
2718,TX,"Llano County, TX",Llano,7993.0,TX,486.0
2719,TX,"Loving County, TX",Loving,284.0,TX,5.0
2720,TX,"Lubbock County, TX",Lubbock,147629.0,TX,8996.0
2721,TX,"Lynn County, TX",Lynn,2591.0,TX,149.0
2722,TX,"McCulloch County, TX",McCulloch,3016.0,TX,244.0
2723,TX,"McLennan County, TX",McLennan,112937.0,TX,7410.0
2724,TX,"McMullen County, TX",McMullen,707.0,TX,20.0
2725,TX,"Madison County, TX",Madison,4141.0,TX,321.0
2726,TX,"Marion County, TX",Marion,3920.0,TX,351.0
2727,TX,"Martin County, TX",Martin,2391.0,TX,155.0
2728,TX,"Mason County, TX",Mason,1630.0,TX,96.0
2729,TX,"Matagorda County, TX",Matagorda,14792.0,TX,1737.0
2730,TX,"Maverick County, TX",Maverick,20821.0,TX,3673.0
2731,TX,"Medina County, TX",Medina,20110.0,TX,1351.0
2732,TX,"Menard County, TX",Menard,821.0,TX,45.0
2733,TX,"Midland County, TX",Midland,90313.0,TX,7924.0
2734,TX,"Milam County, TX",Milam,9054.0,TX,696.0
2735,TX,"Mills County, TX",Mills,1811.0,TX,78.0
2736,TX,"Mitchell County, TX",Mitchell,2192.0,TX,189.0
2737,TX,"Montague County, TX",Montague,8479.0,TX,602.0
2738,TX,"Montgomery County, TX",Montgomery,263501.0,TX,21493.0
2739,TX,"Moore County, TX",Moore,10180.0,TX,398.0
2740,TX,"Morris County, TX",Morris,4248.0,TX,545.0
2741,TX,"Motley County, TX",Motley,417.0,TX,20.0
2742,TX,"Nacogdoches County, TX",Nacogdoches,26145.0,TX,1842.0
2743,TX,"Navarro County, TX",Navarro,21803.0,TX,1442.0
2744,TX,"Newton County, TX",Newton,4497.0,TX,557.0
2745,TX,"Nolan County, TX",Nolan,6774.0,TX,377.0
2746,TX,"Nueces County, TX",Nueces,149232.0,TX,14688.0
2747,TX,"Ochiltree County, TX",Ochiltree,3835.0,TX,236.0
2748,TX,"Oldham County, TX",Oldham,855.0,TX,35.0
2749,TX,"Orange County, TX",Orange,32241.0,TX,3786.0
2750,TX,"Palo Pinto County, TX",Palo,12339.0,TX,928.0
2751,TX,"Panola County, TX",Panola,8645.0,TX,792.0
2752,TX,"Parker County, TX",Parker,64129.0,TX,4012.0
2753,TX,"Parmer County, TX",Parmer,4788.0,TX,127.0
2754,TX,"Pecos County, TX",Pecos,5987.0,TX,530.0
2755,TX,"Polk County, TX",Polk,16755.0,TX,1602.0
2756,TX,"Potter County, TX",Potter,51189.0,TX,2961.0
2757,TX,"Presidio County, TX",Presidio,2755.0,TX,476.0
2758,TX,"Rains County, TX",Rains,5744.0,TX,283.0
2759,TX,"Randall County, TX",Randall,69134.0,TX,3246.0
2760,TX,"Reagan County, TX",Reagan,1639.0,TX,176.0
2761,TX,"Real County, TX",Real,1000.0,TX,72.0
2762,TX,"Red River County, TX",Red,4817.0,TX,327.0
2763,TX,"Reeves County, TX",Reeves,8227.0,TX,631.0
2764,TX,"Refugio County, TX",Refugio,2831.0,TX,252.0
2765,TX,"Roberts County, TX",Roberts,395.0,TX,19.0
2766,TX,"Robertson County, TX",Robertson,6875.0,TX,470.0
2767,TX,"Rockwall County, TX",Rockwall,50009.0,TX,3200.0
2768,TX,"Runnels County, TX",Runnels,4306.0,TX,223.0
2769,TX,"Rusk County, TX",Rusk,20508.0,TX,1619.0
2770,TX,"Sabine County, TX",Sabine,3500.0,TX,423.0
2771,TX,"San Augustine County, TX",San,2730.0,TX,290.0
2772,TX,"San Jacinto County, TX",San,10710.0,TX,940.0
2773,TX,"San Patricio County, TX",San,26223.0,TX,2998.0
2774,TX,"San Saba County, TX",San,2079.0,TX,114.0
2775,TX,"Schleicher County, TX",Schleicher,1125.0,TX,84.0
2776,TX,"Scurry County, TX",Scurry,5739.0,TX,512.0
2777,TX,"Shackelford County, TX",Shackelford,1688.0,TX,94.0
2778,TX,"Shelby County, TX",Shelby,10502.0,TX,772.0
2779,TX,"Sherman County, TX",Sherman,1267.0,TX,40.0
2780,TX,"Smith County, TX",Smith,101201.0,TX,7343.0
2781,TX,"Somervell County, TX",Somervell,4048.0,TX,280.0
2782,TX,"Starr County, TX",Starr,21760.0,TX,4559.0
2783,TX,"Stephens County, TX",Stephens,3775.0,TX,245.0
2784,TX,"Sterling County, TX",Sterling,524.0,TX,36.0
2785,TX,"Stonewall County, TX",Stonewall,547.0,TX,29.0
2786,TX,"Sutton County, TX",Sutton,1109.0,TX,120.0
2787,TX,"Swisher County, TX",Swisher,2401.0,TX,132.0
2788,TX,"Tarrant County, TX",Tarrant,1003269.0,TX,79553.0
2789,TX,"Taylor County, TX",Taylor,62540.0,TX,3608.0
2790,TX,"Terrell County, TX",Terrell,375.0,TX,18.0
2791,TX,"Terry County, TX",Terry,4486.0,TX,354.0
2792,TX,"Throckmorton County, TX",Throckmorton,604.0,TX,31.0
2793,TX,"Titus County, TX",Titus,12412.0,TX,891.0
2794,TX,"Tom Green County, TX",Tom,50336.0,TX,3406.0
2795,TX,"Travis County, TX",Travis,694433.0,TX,46579.0
2796,TX,"Trinity County, TX",Trinity,4884.0,TX,429.0
2797,TX,"Tyler County, TX",Tyler,6645.0,TX,727.0
2798,TX,"Upshur County, TX",Upshur,16103.0,TX,1345.0
2799,TX,"Upton County, TX",Upton,1732.0,TX,103.0
2800,TX,"Uvalde County, TX",Uvalde,10605.0,TX,728.0
2801,TX,"Val Verde County, TX",Val,20795.0,TX,1794.0
2802,TX,"Van Zandt County, TX",Van,24529.0,TX,1601.0
2803,TX,"Victoria County, TX",Victoria,37761.0,TX,3411.0
2804,TX,"Walker County, TX",Walker,22343.0,TX,1742.0
2805,TX,"Waller County, TX",Waller,21958.0,TX,1846.0
2806,TX,"Ward County, TX",Ward,5589.0,TX,582.0
2807,TX,"Washington County, TX",Washington,14463.0,TX,866.0
2808,TX,"Webb County, TX",Webb,106376.0,TX,9819.0
2809,TX,"Wharton County, TX",Wharton,19928.0,TX,1448.0
2810,TX,"Wheeler County, TX",Wheeler,2092.0,TX,134.0
2811,TX,"Wichita County, TX",Wichita,51620.0,TX,3686.0
2812,TX,"Wilbarger County, TX",Wilbarger,4659.0,TX,290.0
2813,TX,"Willacy County, TX",Willacy,5807.0,TX,790.0
2814,TX,"Williamson County, TX",Williamson,299801.0,TX,18646.0
2815,TX,"Wilson County, TX",Wilson,23077.0,TX,1396.0
2816,TX,"Winkler County, TX",Winkler,3663.0,TX,376.0
2817,TX,"Wise County, TX",Wise,30041.0,TX,2099.0
2818,TX,"Wood County, TX",Wood,16740.0,TX,1179.0
2819,TX,"Yoakum County, TX",Yoakum,3107.0,TX,421.0
2820,TX,"Young County, TX",Young,7393.0,TX,410.0
2821,TX,"Zapata County, TX",Zapata,4029.0,TX,571.0
2822,TX,"Zavala County, TX",Zavala,2946.0,TX,484.0
2823,UT,Utah,Utah,1555782.0,UT,76433.0
2824,UT,"Beaver County, UT",Beaver,2719.0,UT,112.0
2825,UT,"Box Elder County, UT",Box,25272.0,UT,1152.0
2826,UT,"Cache County, UT",Cache,63497.0,UT,1910.0
2827,UT,"Carbon County, UT",Carbon,8130.0,UT,445.0
2828,UT,"Daggett County, UT",Daggett,383.0,UT,18.0
2829,UT,"Davis County, UT",Davis,168737.0,UT,7168.0
2830,UT,"Duchesne County, UT",Duchesne,7179.0,UT,603.0
2831,UT,"Emery County, UT",Emery,4166.0,UT,206.0
2832,UT,"Garfield County, UT",Garfield,2365.0,UT,269.0
2833,UT,"Grand County, UT",Grand,5574.0,UT,587.0
2834,UT,"Iron County, UT",Iron,23879.0,UT,1115.0
2835,UT,"Juab County, UT",Juab,5709.0,UT,172.0
2836,UT,"Kane County, UT",Kane,3629.0,UT,206.0
2837,UT,"Millard County, UT",Millard,5749.0,UT,192.0
2838,UT,"Morgan County, UT",Morgan,5375.0,UT,186.0
2839,UT,"Piute County, UT",Piute,447.0,UT,30.0
2840,UT,"Rich County, UT",Rich,1122.0,UT,40.0
2841,UT,"Salt Lake County, UT",Salt,609766.0,UT,32591.0
2842,UT,"San Juan County, UT",San,4903.0,UT,554.0
2843,UT,"Sanpete County, UT",Sanpete,12168.0,UT,472.0
2844,UT,"Sevier County, UT",Sevier,9395.0,UT,416.0
2845,UT,"Summit County, UT",Summit,22554.0,UT,1760.0
2846,UT,"Tooele County, UT",Tooele,33417.0,UT,1667.0
2847,UT,"Uintah County, UT",Uintah,12157.0,UT,1228.0
2848,UT,"Utah County, UT",Utah,302248.0,UT,11774.0
2849,UT,"Wasatch County, UT",Wasatch,15223.0,UT,1046.0
2850,UT,"Washington County, UT",Washington,75007.0,UT,4201.0
2851,UT,"Wayne County, UT",Wayne,1320.0,UT,108.0
2852,UT,"Weber County, UT",Weber,123697.0,UT,6210.0
2853,VT,Vermont,Vermont,311645.0,VT,18413.0
2854,VT,"Addison County, VT",Addison,18947.0,VT,989.0
2855,VT,"Bennington County, VT",Bennington,16004.0,VT,1128.0
2856,VT,"Caledonia County, VT",Caledonia,13337.0,VT,819.0
2857,VT,"Chittenden County, VT",Chittenden,88659.0,VT,4451.0
2858,VT,"Essex County, VT",Essex,2426.0,VT,170.0
2859,VT,"Franklin County, VT",Franklin,24946.0,VT,1383.0
2860,VT,"Grand Isle County, VT",Grand,3766.0,VT,237.0
2861,VT,"Lamoille County, VT",Lamoille,12328.0,VT,1048.0
2862,VT,"Orange County, VT",Orange,14652.0,VT,743.0
2863,VT,"Orleans County, VT",Orleans,11694.0,VT,1008.0
2864,VT,"Rutland County, VT",Rutland,27352.0,VT,2031.0
2865,VT,"Washington County, VT",Washington,31429.0,VT,1596.0
2866,VT,"Windham County, VT",Windham,19687.0,VT,1327.0
2867,VT,"Windsor County, VT",Windsor,26420.0,VT,1483.0
2868,VA,Virginia,Virginia,4075237.0,VA,271407.0
2869,VA,"Accomack County, VA",Accomack,15011.0,VA,1041.0
2870,VA,"Albemarle County, VA",Albemarle,52792.0,VA,3002.0
2871,VA,"Alleghany County, VA",Alleghany,6376.0,VA,444.0
2872,VA,"Amelia County, VA",Amelia,5845.0,VA,357.0
2873,VA,"Amherst County, VA",Amherst,13872.0,VA,823.0
2874,VA,"Appomattox County, VA",Appomattox,6636.0,VA,410.0
2875,VA,"Arlington County, VA",Arlington,144307.0,VA,6773.0
2876,VA,"Augusta County, VA",Augusta,35344.0,VA,1702.0
2877,VA,"Bath County, VA",Bath,2063.0,VA,227.0
2878,VA,"Bedford County, VA",Bedford,35800.0,VA,1937.0
2879,VA,"Bland County, VA",Bland,2653.0,VA,158.0
2880,VA,"Botetourt County, VA",Botetourt,16363.0,VA,777.0
2881,VA,"Brunswick County, VA",Brunswick,5477.0,VA,474.0
2882,VA,"Buchanan County, VA",Buchanan,5836.0,VA,614.0
2883,VA,"Buckingham County, VA",Buckingham,5850.0,VA,467.0
2884,VA,"Campbell County, VA",Campbell,24001.0,VA,1506.0
2885,VA,"Caroline County, VA",Caroline,13995.0,VA,1009.0
2886,VA,"Carroll County, VA",Carroll,12078.0,VA,1075.0
2887,VA,"Charles City County, VA",Charles,3375.0,VA,235.0
2888,VA,"Charlotte County, VA",Charlotte,4799.0,VA,285.0
2889,VA,"Chesterfield County, VA",Chesterfield,175116.0,VA,10971.0
2890,VA,"Clarke County, VA",Clarke,7157.0,VA,341.0
2891,VA,"Craig County, VA",Craig,2170.0,VA,116.0
2892,VA,"Culpeper County, VA",Culpeper,23297.0,VA,1214.0
2893,VA,"Cumberland County, VA",Cumberland,4289.0,VA,280.0
2894,VA,"Dickenson County, VA",Dickenson,4368.0,VA,378.0
2895,VA,"Dinwiddie County, VA",Dinwiddie,12578.0,VA,861.0
2896,VA,"Essex County, VA",Essex,5106.0,VA,382.0
2897,VA,"Fairfax County, VA",Fairfax,591882.0,VA,36515.0
2898,VA,"Fauquier County, VA",Fauquier,35091.0,VA,1721.0
2899,VA,"Floyd County, VA",Floyd,7645.0,VA,409.0
2900,VA,"Fluvanna County, VA",Fluvanna,13001.0,VA,722.0
2901,VA,"Franklin County, VA",Franklin,24563.0,VA,1422.0
2902,VA,"Frederick County, VA",Frederick,46376.0,VA,2260.0
2903,VA,"Giles County, VA",Giles,7255.0,VA,484.0
2904,VA,"Gloucester County, VA",Gloucester,18204.0,VA,1045.0
2905,VA,"Goochland County, VA",Goochland,10600.0,VA,542.0
2906,VA,"Grayson County, VA",Grayson,7644.0,VA,460.0
2907,VA,"Greene County, VA",Greene,9664.0,VA,534.0
2908,VA,"Greensville County, VA",Greensville,3952.0,VA,287.0
2909,VA,"Halifax County, VA",Halifax,14109.0,VA,1067.0
2910,VA,"Hanover County, VA",Hanover,55136.0,VA,2798.0
2911,VA,"Henrico County, VA",Henrico,168617.0,VA,11704.0
2912,VA,"Henry County, VA",Henry,21994.0,VA,1816.0
2913,VA,"Highland County, VA",Highland,1193.0,VA,46.0
2914,VA,"Isle of Wight County, VA",Isle,18115.0,VA,977.0
2915,VA,"James City County, VA",James,34031.0,VA,2527.0
2916,VA,"King and Queen County, VA",King,3669.0,VA,198.0
2917,VA,"King George County, VA",King,13202.0,VA,617.0
2918,VA,"King William County, VA",King,8576.0,VA,491.0
2919,VA,"Lancaster County, VA",Lancaster,4981.0,VA,389.0
2920,VA,"Lee County, VA",Lee,7772.0,VA,532.0
2921,VA,"Loudoun County, VA",Loudoun,211258.0,VA,11936.0
2922,VA,"Louisa County, VA",Louisa,18909.0,VA,1035.0
2923,VA,"Lunenburg County, VA",Lunenburg,4988.0,VA,278.0
2924,VA,"Madison County, VA",Madison,7026.0,VA,280.0
2925,VA,"Mathews County, VA",Mathews,3852.0,VA,200.0
2926,VA,"Mecklenburg County, VA",Mecklenburg,11818.0,VA,861.0
2927,VA,"Middlesex County, VA",Middlesex,4872.0,VA,262.0
2928,VA,"Montgomery County, VA",Montgomery,46340.0,VA,2330.0
2929,VA,"Nelson County, VA",Nelson,6895.0,VA,409.0
2930,VA,"New Kent County, VA",New,11930.0,VA,573.0
2931,VA,"Northampton County, VA",Northampton,4988.0,VA,421.0
2932,VA,"Northumberland County, VA",Northumberland,5326.0,VA,360.0
2933,VA,"Nottoway County, VA",Nottoway,6784.0,VA,366.0
2934,VA,"Orange County, VA",Orange,16102.0,VA,959.0
2935,VA,"Page County, VA",Page,11147.0,VA,874.0
2936,VA,"Patrick County, VA",Patrick,6739.0,VA,496.0
2937,VA,"Pittsylvania County, VA",Pittsylvania,28010.0,VA,1933.0
2938,VA,"Powhatan County, VA",Powhatan,13299.0,VA,677.0
2939,VA,"Prince Edward County, VA",Prince,9415.0,VA,652.0
2940,VA,"Prince George County, VA",Prince,13928.0,VA,969.0
2941,VA,"Prince William County, VA",Prince,229901.0,VA,16028.0
2942,VA,"Pulaski County, VA",Pulaski,14824.0,VA,1268.0
2943,VA,"Rappahannock County, VA",Rappahannock,3521.0,VA,167.0
2944,VA,"Richmond County, VA",Richmond,3851.0,VA,197.0
2945,VA,"Roanoke County, VA",Roanoke,46231.0,VA,2489.0
2946,VA,"Rockbridge County, VA",Rockbridge,9892.0,VA,575.0
2947,VA,"Rockingham County, VA",Rockingham,39573.0,VA,1952.0
